Company,ID,Year,Quarter,Round,Self-Score,Self-Description,SM Score,Analysts Notes
Coupa,1078,2018,3,1,4,"Roles, with associated access privileges, are established during system configuration based on the client's classification for data access and privacy.  A classification map document is created to ensure that data confidentiality classifications are tied to system access levels.",3,
Coupa,1078,2018,3,2,5,"Roles, with associated access privileges, are established during system configuration based on the client's classification for data access and privacy.  A classification map document is created to ensure that data confidentiality classifications are tied to system access levels.
Roles are set up under each User Type.  Roles are groupings of rights.  A user that is assigned a Role will inherit all the rights under that Role, if the Role is update those updates will flow down to all users associated to that Role.  One User can have more than one Role at a time within the same user type and under same MSP-Client (for client and MSP users) and same MSP-Client-Supplier (for supplier users).  In the case a User has more than one Role, they will have all of the rights associated to those Roles.
Smart Track has 5 User Types (VMS User, MSP User, Client User, Supplier User, and CW User) with each User Type having a list of rights that can be assigned to users set as that User Type.  A single username (email) can only be set up under one User Type (e.g. one username cannot be a MSP and a Supplier at the same time).
",3,Not significantly differentiated
Coupa,1079,2018,3,1,4,"As indicated above, roles and associated permissions are fully configurable and can be defined to any level of granularity.  There is no maximum number of user roles, and no limit to the variations on each role that can be created by assigning different permissions. ",3,
Coupa,1079,2018,3,2,4,"As indicated above, roles and associated permissions are fully configurable and can be defined to any level of granularity needed by system users/administrators.  There is no maximum number of user roles, and no limit to the variations on each role that can be created by assigning different permissions.  ",3,Not significantly differentiated
Coupa,1080,2018,3,1,5,"Smart Track has native mobile apps for iOS (Apple) which is on the Appstore as well as Android which is on the Google Play store. All functionality (e.g., approvals, requirement fulfillment, candidate assessment, interviews, selection, timesheets and expenses, report generation) within Smart Track can be performed via a mobile device. This includes approving statement of work change orders, providing end-of-assignment feedback, texting important documentation, and receiving alerts.  Users can approve a transaction via email without logging in by simply replying to the email. Smart Track mobile app uses the camera for uploading receipts for expense reporting so that images clicked by the camera can be directly used in the expense report. The GPS is used to track the candidates' geographical location, and their proximity to the work location during submission and recommendation of positions.

Going forward, any new functionality will simultaneously be available on mobile and desktop devices. Smart Track mobile app uses the camera for uploading receipts for expense reporting so that images clicked by the camera can be directly used in the expense report. The GPS is used to track the candidates' geographical location, and their proximity to the work location during submission and recommendation of positions.",4,
Coupa,1080,2018,3,2,5,"Smart Track offers mobile apps for iOS and Android for all approvals, requirement fulfillment, candidate assessment, interviews, selection, time sheets and expenses. These are native applications, and not just the web application working on a mobile device. Smart Track is architected to provide the same user experience, regardless of the access device.

Smart Track has native mobile app which can be downloaded from Google Playstore and Apple App Store.  Some of the key features of the mobile app are:
The mobile is integrated to the mobile device features, including the calendar, messaging/notifications. All approvals for requisitions, timesheets, extensions etc. can be done in the mobile app without logging into the emails.
The Smart Track mobile can use the SSO token for authentication. Smart Track mobile app uses the camera for uploading receipts for expense reporting so that images clicked by the camera can be directly used in the expense report. The mobile apps allow bidding for the Reverse Auctions within Smart Track. Mobile dashboards which provides a bird's eye view to the CPO, CFO etc. 
A supplier or worker can use the same user name and password that they use in Smart Track. Client User (who do not have a user name and password, since they login to web through SSO) will need to generate the SSO token in the web and then input that token in the mobile. The name of the mobile app is DCR Smart Track.

Smart Track mobile app uses the camera for uploading receipts for expense reporting so that images clicked by the camera can be directly used in the expense report. The GPS is used to track the candidates' geographical location, and their proximity to the work location during submission and recommendation of positions. The native scrolling of the mobile app is used in the mobile app.

All functionality within Smart Track can be performed via a mobile device (IOS or Android Smart Phone, tablet, etc.) through iOS and Android apps. Also – Smart Track has a responsive design so that it can be accessed through a mobile Web view.
Approval within an email: While approving within an email, the user does not need to login. They can click a link in the email to approve.
Mobile app: We have mobile apps for iOS (Apple) and Android for phones as well as tablets. The same credentials work on the mobile app and main web applications.

Our future mobile road map includes DCR’s “third channel” innovation, allowing end users to access, respond to, and make actionable all actions in the system but through social media channels (e.g., LinkeIn.com and integrated platform channels (e.g., MS Teams). This will help maximize adoption for busy users and multi-application users. Road map is subject to change.
",4,"Differentiated, but other solutions across all procurement solutions are comparable"
Coupa,1081,2018,3,1,5,"Smart Track already has native mobile apps - one on iOS available in the App Store and one on Android available from the Google Play store.  Of course, any future enhancement to Smart Track will be applicable to our mobile capabilities.",3,
Coupa,1081,2018,3,2,5,"Our future mobile road map includes DCR’s “third channel” innovation, allowing end users to access, respond to, and make actionable all actions in the system but through social media channels (e.g., LinkeIn.com and integrated platform channels (e.g., MS Teams). This will help maximize adoption for busy users and multi-application users. Road map is subject to change.",3,Score of 3 basically means solution provider engages in serious roadmapping and well defined  roadmap.  We may look more acutely at roadmap differntiation in the future. 
Coupa,1082,2018,3,1,5,38% are using the mobile app.,3,
Coupa,1083,2018,3,1,5,"Some of the support for open standards includes:
1.	OCDS support using JSON structure for line item amounts, milestones, amounts and documents.
2.	cXML support
3.	HR XML support

The supplier can integrate their ATS, financial and accounting systems using our standard API which is published.",3,
Coupa,1084,2018,3,1,5,"Smart Track allows for bi-directional exchange of organizational data (business units, job titles, hierarchy, department, etc. (this configurable data could change often) as well as transactional data (such as timesheets, invoices, payments, PO, worker data, etc.).  

Smart Track’s Integration Toolkit allows the configuration of the integrations from the front end as well as the scheduling, monitoring and tracking of the integrations.  There is no need to install or change anything at endpoints or source code.  The toolkit includes a set of published APIs which expose both product objects as well as actions for integrations. 

Representative integrations include:
•Finance (SAP, Peoplesoft, and Oracle): Spend limits, GL hierarchy, invoice, spend based approval hierarchy, payments, account codes, foundation data (e.g. Cost Center, GL, project ID, WBS etc.).
•HR (Workday, SAP, Oracle, Peoplesoft): HR organizational hierarchy, delegation of authority, onboarding flow, client users.
•Email (Outlook, Google): Calendar, Email
•ECM (Oracle Stellent): document repository
•Applicant Tracking Systems (Taleo, Kenexa, Bullhorn, iCIMS): recruiting software
•Procurement (Ariba, Coupa, Tradeshift, PerfectCommerce, Emptoris): Purchase order/purchase requisition
•Supplier Risk Management: (Aravo)
•Project Portfolio Management Systems (Clarity, EPPIC, Planview): Projects, phases, tasks, timesheets
•Testing Software (ProveIT, Gallup): skills and behavioral testing
•Background Check Systems (First Advantage): Background check results
•Timekeeping Systems (Kronos, Auto-time, Timeco, Ceridian, SimplexGrinnel): Timesheets
•LDAP, Active Directory (SAML): SSO for authentication and authorization
•Mobile Data Management (MobileIron, Good): Mobile consolidation",4,
Coupa,1084,2018,3,2,5,"Smart Track allows for bi-directional exchange of organizational data (business units, job titles, hierarchy, department, etc. (this configurable data could change often) as well as transactional data (such as timesheets, invoices, payments, PO, worker data, etc.).  

Smart Track’s Integration Toolkit allows the configuration of the integrations from the front end as well as the scheduling, monitoring and tracking of the integrations.  There is no need to install or change anything at endpoints or source code.  The toolkit includes a set of published APIs which expose both product objects as well as actions for integrations. 

DCR has integrated Smart Track with virtually all industry eProcurement, ERP, HCM, HRIS, time recording and PPM systems. The API connections include mass uploads through API, use of web services (REST API) as well as HTTPS protocol. The integration architectures allow for different options for connection, transport, and format, with inbound and outbound data flows. There is no need to install or change anything at end points or source code.  Our integrations include exchange of organizational data (business units, job titles, hierarchy, department etc., this configurable data could change often) as well as transactional data (such as timesheets, invoices, payments, PO, worker data etc.).

Representative integrations include:
•Finance (SAP, Peoplesoft, and Oracle): Spend limits, GL hierarchy, invoice, spend based approval hierarchy, payments, account codes, foundation data (e.g. Cost Center, GL, project ID, WBS etc.).
•HR (Workday, SAP, Oracle, Peoplesoft): HR organizational hierarchy, delegation of authority, onboarding flow, client users.
•Email (Outlook, Google): Calendar, Email
•ECM (Oracle Stellent): document repository
•Applicant Tracking Systems (Taleo, Kenexa, Bullhorn, iCIMS): recruiting software
•Procurement (Ariba, Coupa, Tradeshift, PerfectCommerce, Emptoris): Purchase order/purchase requisition
•Supplier Risk Management: (Aravo)
•Project Portfolio Management Systems (Clarity, EPPIC, Planview): Projects, phases, tasks, timesheets
•Testing Software (ProveIT, Gallup): skills and behavioral testing
•Background Check Systems (First Advantage): Background check results
•Timekeeping Systems (Kronos, Auto-time, Timeco, Ceridian, SimplexGrinnel): Timesheets
•LDAP, Active Directory (SAML): SSO for authentication and authorization
•Mobile Data Management (MobileIron, Good): Mobile consolidation
",,Differentiated
Coupa,1085,2018,3,1,4,"Currently, we use scanning technology from our mobile app for expense tracking and use OCR to detect amounts from receipts. We are adding contracts and redlining in our roadmap.",4,
Coupa,1086,2018,3,1,5,YES.  The Smart Track Match Index Intelligence uses artificial intelligence-based natural language processing and machine learning to determine the match of candidates' resumes to requirements and then compare and bucket the candidates. This is not a standard keyword search but an AI based algorithm which does contextual analysis.,4,
Coupa,1086,2018,3,2,5,"YES.  The Smart Track Match Index Intelligence uses artificial intelligence-based natural language processing and machine learning to determine the match of candidates' resumes to requirements and then compare and bucket the candidates. This is not a standard keyword search but an AI based algorithm which does contextual analysis.
Natural Language Processing is used to identify patterns in the selections previously made by each hiring manager when rating potential candidates.  The machine identifies patterns such as: prior employers, coursework, keyword patterns, length of employment, etc. These patterns clarify candidate rankings beyond simple keyword identification, and may elevate them over time.
",,"Definitely differentiated, but does not rise to the level of Seal Software or Exari Adsensa (SM Analyst Michael Lamoureux)"
Coupa,1087,2018,3,1,5,"Yes, we have four data scientists on staff. There is a Data Scientist Technical Lead and there are three analysts.
They all have a background in mathematics and computer science.",3,
Coupa,1087,2018,3,2,,,,Scoring roadmaps as 3s this round
Coupa,1088,2018,3,1,5,"As a part of the roadmap, there are items related to conversion of unstructured data into structured elements, analytics, workflows being triggered from unstructured data and recommendations from workflows.",3,
Coupa,1088,2018,3,2,,,,Scoring roadmaps as 3s this round
Coupa,1089,2018,3,1,4,"Smart Track has multiple features which make use of conversational technology within Smart Track.
- Use of collaboration where multiple users can chat on open requisitions.
- Use of live chat for help and tickets.",2,
Coupa,1089,2018,3,2,5,"Smart Track has multiple features which make use of conversational technology within Smart Track.
• The Collaboration Module allows suppliers to get immediate responses to questions or concerns.  When a requisition is issued, clients can invite suppliers to participate in scheduled online discussions.
• Use of live chat for help and tickets through Smart Desk and associated SLAs with the ability to pull data and reports on this functionality.
Our roadmap includes the use of “Chatbots” (a component of what we are internally calling a “third channel” effort) that we are currently working. Our “third channel” innovation, allowing end users to access, converse, and make actionable all actions in the system but through social media channels (e.g., LinkeIn.com) and integrated platform channels (e.g., MS Teams). Roadmap is subject to change.
",,Conversational systems specifically refers to AI-based converstional system technology - scored equally across all Solution Maps (SM Analyst Michael Lamoureux)
Coupa,1090,2018,3,1,0,Our roadmap includes the use of Chatbots that we are currently working on and is going to be released soon.,0,
Coupa,1090,2018,3,2,0,Our roadmap includes the use of Chatbots that we are currently working on and is going to be released soon.,,
Coupa,1091,2018,3,1,0,"Block chain within a VMS is still not developed as a concept and for use cases. However, we have been researching different block chain capabilities, and will soon be announcing some use cases where a VMS can confidently use block chain technology. 

 Currently, we are researching  the use of cryptocurrency as part of block chain capabilities for transactions. ",2,
Coupa,1091,2018,3,2,5,"We have been actively researching block chain technology and their application to our platform, and will soon be announcing some use cases where a VMS can confidently use block chain technology. Currently, we are researching  the use of cryptocurrency as part of block chain capabilities for transactions. ",3,"3 for now, looking forward to seeing new capabilities"
Coupa,1092,2018,3,1,0,DCR is exploring the application of IoT technology to increase the user experience for disabled users.,1,
Coupa,1092,2018,3,2,5,"DCR’s roadmap includes and is actively engaged on a specific manufacturing (medical devices) IoT application, likely to be modularized within its current application. Specifically, the virtualization and metrics application to the manufacturing of these devices based on the data kicked-off from a production line. Different users – manufacturing line level, executive level, production manager level – will have active real-time KPI dashboards, customized dashboards for each level, with specific analytic reports downloadable and shareable. Additional usage will include the real-time predictive analytics associated with the manufacturing production line, e.g., downtime, and having these metrics communicated to the production line to the mobile devices of workers (or a primary dashboard located on the production line). ",3,"3 for now, looking forward to seeing new capabilities"
Coupa,1093,2018,3,1,4,"To ensure that Smart Track will become an essential component of the client’s non-employment management program, DCR provides a dedicated implementation team staffed with certified implementation specialists including: 
•	An account executive to manage the overall relationship to deliver a best-in-class program
•	A dedicated implementation program manager
•	Work stream leaders are assigned for Change Management and Communication, Process and Configuration, Legal and Due Diligence, Testing, Training, Migration, Integration, Compliance, Supplier On-boarding, Business Intelligence, Service Delivery Management, and Rollout. 

DCR works with the MSP or client program administrator(s) to ensure a seamless change management and system implementation experience.  We provide upfront ""certification level"" training to the MSP/program administration team, and all parties are involved in all activities to ensure complete knowledge transfer.  ",3,
Coupa,1093,2018,3,2,5,"To ensure that Smart Track will become an essential component of the client’s non-employment management program, DCR provides a dedicated implementation team staffed with certified implementation specialists.

The Implementation Team is led by a full-time project manager and a leader for each work stream.  The Implementation Project Manager serves as single point of contact for the entire implementation. He/she has complete responsibility for ensuring that the Smart Track configuration reflects the business and delivery model. The project manager directs the team in evaluating client needs, understanding program goals, and recommending actions. 
In addition to the project manager, work stream leaders are assigned for Change Management and Communication, Process and Configuration, Legal and Due Diligence, Testing, Training, Migration, Integration, Compliance, Supplier Onboarding, Business Intelligence, Service Delivery Management, and Roll-Out. The number of resources assigned within each work stream team depend on the client’s specific environment and requirements.  At the start of implementation, DCR conducts an intensive Discovery Phase.  The results of that effort include a detailed implementation staffing plan and RACI chart.

DCR works with the MSP or client program administrator(s) to ensure a seamless change management and system implementation experience.  We provide upfront ""certification level"" training to the MSP/program administration team, and all parties are involved in all activities to ensure complete knowledge transfer.  Ongoing support includes solution support, project management support, and training through our Training and Learning Solutions (TLS) organization. DCR provides complete documentation of the client's instance of Smart Track, user guides, FAQs that can be stored on the client's intranet, and recordings of all webinar sessions. On an ongoing basis, DCR also provides blogs and emails that provide usage updates.
",3,We are scoring this category somewhat equivocally for now;  we will revisit in more detail in the future
Coupa,1094,2018,3,1,5,"DCR encourages clients to integrate Smart Track with their internal ERP, Financial and HCM/HRIS systems. Smart Track's integration toolkit includes pre-built Connectors to leading industry time tracking, HRIS and ERP systems.  

Smart Track fully supports data exchange (upload and download data transfer) via flat text files and APIs. For flat text files, it supports both delimiter and fixed width formats.  For file transfer to directories using SFTP, the generation is in the form of CSV with delimiters defined in the toolkit (e.g. pipe, comma etc.) and text qualifiers using quotes. The files are encrypted using PGP over RSA.

The API connections include mass uploads through API, use of web services (REST API, XML/SOAP) as well as SFTP and HTTPS protocols. Smart Track’s published REST-based APIs expose both product objects as well as actions for integrations. Smart Track also supports Batch-based ETL.  In addition, Smart Track also uses the Publisher-Subscriber (Pub-Sub) pattern for integrations which lets the external systems handle their own schedule of publishing or reading the data. 

On average, Smart Track is integrated with five internal systems for each client.  More than 40 integrations have been established for one client.  The APIs are typically related to:
• Master data administration: Smart Track has APIs which allow master data to be administered using web services. The APIs allow the CRUD operations and the audit trail is tracked for the master data updates.
• SOW Project-based API: The SOW Project-based APIs let projects be defined in external systems and the APIs transfer the project data to Smart Track. The contracts, SLAs and tracking can be done in any external system and transferred to Smart Track.
• Workforce Management: All onboarding, off-boarding and worker changes are available as services.
• Invoice & Payment: The invoices and payments are exposed as REST API.
• Organization Hierarchy and Financial Hierarchy: The organization and financial hierarchy can be updated within Smart Track through the services.
• Callback API for Calendar: Smart Track offers calendar API to be called by Google calendar and Office 365 calendar so that changes in the user’s own calendar are visible within Smart Track.

DCR conducts all integrations for the client.  The Smart Track integration toolkit is a standard component of the product. No additional fees are required for integration. Integrations are fully tested when initially established and during every new feature release.  ",3,
Coupa,1094,2018,3,2,5,"Smart Track performs multiple, and a vast number of, integrations across systems, including:

• DCR does recommend integrations with HR and HRIS systems to track hierarchies, owners of program, spend level, HRBP etc.

• For accounting and financial systems we do recommend integration with A/P, A/R systems and to conduct real-time charge validations

• On project side we do recommend integration with Project charter, charge accounts, WBO's etc.

• To support onboarding it is recommended to integrate with asset provisioning systems, badging, drug, background check system.

• For quality control the VMS should should integrate with surveys, feedback.,Testing  etc. systems. 

Smart Track has a set of published APIs which expose both product objects as well as actions for integrations. Besides APIs, Smart Track also uses the Pub-Sub pattern for integrations (Publisher-Subscriber pattern) which lets the external systems handle their own schedule of publishing or reading the data. This also reduces incidents related to connectivity and data loss.  A major differentiator with our APIs is the ability to define thresholds so that any gaps and outliers are detected and do not go through the APIs.
Smart Track fully supports data exchange (upload and download data transfer) via flat text files and APIs. For flat text files, it supports both delimiter and fixed width formats.  For file transfer to directories using SFTP, the generation is in the form of CSV with delimiters defined in the toolkit (e.g. pipe, comma etc.) and text qualifiers using quotes. The files are encrypted using PGP over RSA.

The API connections include mass uploads through API, use of web services (REST API, XML/SOAP) as well as SFTP and HTTPS protocols. Smart Track’s published REST-based APIs expose both product objects as well as actions for integrations. Smart Track also supports Batch-based ETL.  In addition, Smart Track also uses the Publisher-Subscriber (Pub-Sub) pattern for integrations which lets the external systems handle their own schedule of publishing or reading the data. 

The APIs are typically related to:
• Master data administration: Smart Track has APIs which allow master data to be administered using web services. The APIs allow the CRUD operations and the audit trail is tracked for the master data updates.
• SOW Project-based API: The SOW Project-based APIs let projects be defined in external systems and the APIs transfer the project data to Smart Track. The contracts, SLAs and tracking can be done in any external system and transferred to Smart Track.
• Workforce Management: All onboarding, off-boarding and worker changes are available as services.
• Invoice & Payment: The invoices and payments are exposed as REST API.
• Organization Hierarchy and Financial Hierarchy: The organization and financial hierarchy can be updated within Smart Track through the services.
• Callback API for Calendar: Smart Track offers calendar API to be called by Google calendar and Office 365 calendar so that changes in the user’s own calendar are visible within Smart Track.

DCR conducts all integrations for the client.  The Smart Track integration toolkit is a standard component of the product. No additional fees are required for integration. Integrations are fully tested when initially established and during every new feature release.  
",3,We are scoring this category somewhat equivocally for now;  we will revisit in more detail in the future
Coupa,1095,2018,3,1,5,"Smart Track has ""out of the box"" integrations with eVerify, First Advantage, Office 365, OFAR and debar listings, and other systems critical to verifying candidate credentials and eligibility and system ease of use.",3,
Coupa,1096,2018,3,1,5," Smart Track is a highly configurable system, seldom requiring customization that involves software coding.  As a standard element of Smart Track solution, DCR does customize the system to meet client needs surfaced during the discovery phase of implementation.  Most customizations are tied to integration with client's internal systems.

Customizations undergo the same development process as is used for new functionality.  Research and documentation is thoroughly completed for each item. A complex defining process is initiated for each item after which a design document is generated and reviewed with a control team. The all-encompassing principles followed in this process are acquired from ITIL techniques.  

To verify that any custom modification are not affected when new features are released, all system changes undergo a Change Management Process which include communication, training, change management collateral and acceptance testing. ",3,
Coupa,1097,2018,3,1,4,"A dedicated Account Executive  will be assigned at program inception. The Account Executive is responsible for the ongoing relationship between the two firms. Post-implementation, clients continue to receive extensive Smart Track support.  In addition to the ongoing efforts of the account executive, DCR will assign
• A named VMS consultant familiar with the client's exact instance of Smart Track 
• A Center of Excellence (COE) operational support person
• Post-implementation support from the implementation team during the transition period from the implementation team to fine-tune the program (minimally 90 days) 
• DCR Smart Desk support available 24x7x365

These resources are provided as standard elements of the Smart Track solution.  There are no separate fees.",4,
Coupa,1098,2018,3,1,4,"During implementation, all business policies, work flows, and approval flows are fully documented.  This user documentation, customized to the client’s business environment and instance of Smart Track, is available online to all users designated by client Program Administrator(s).  Documentation is continuously updated to reflect changes in system configuration, policy changes, Smart Track enhancements, or revised work processes.

In addition, users have online access to documentation including FAQs and troubleshooting wizards. This is a standard element of the Smart Track offering.",3,
Coupa,1098,2018,3,2,4,"During implementation, all business policies, work flows, and approval flows are fully documented.  This user documentation, customized to the client’s business environment and instance of Smart Track, is available online to all users designated by client Program Administrator(s).  Documentation is continuously updated to reflect changes in system configuration, policy changes, Smart Track enhancements, or revised work processes.
In addition, users have online access to documentation including FAQs and troubleshooting wizards. This is a standard element of the Smart Track offering.
Smart Track also offers an online supplier portal with features that include:
• Online supplier assessment, negotiation and onboarding process
• Supplier profile data and credentials
• Ability to upload candidates from their ATS through Smart Track's services or import/export of data
• Advanced Requirement Forecast from the client or MSP so that suppliers can build pre-qualified talent pools
• Mobile device access to requirements, submit candidates, interview scheduling and offers to hire
• Online onboarding and off-boarding checklists, workflow and document repository
• Real time dashboards and reports of workers' timesheets and expenses and notification/alerts of missing timecards or delayed approvals
• Suppliers can view the upcoming payments based on their net terms
• Complete access to reports related to workers, requisitions, fill ratios, payments etc.
• Use of Smart Track specialty modules (e.g., survey module)
• Chat and text messaging facility
• Suppliers scorecards showing over 25 different performance metrics
",3,We are scoring this category somewhat equivocally for now;  we will revisit in more detail in the future
Coupa,1099,2018,3,1,4,"DCR provides 24/7/365 phone and Skype support via the SmartDesk as a standard component of a Smart Track solution.  SmartDesk provides 
•        Inquiry Management (response to usage questions)
•        Incident Management (Service Restoration in case of any outage)
•        Problem Management ( Fixes/ Defects Resolution)
•        Service Desk/SmartDesk (Service Request Fulfillment)
The DCR SmartDesk provides complete service fulfillment. The request is logged and categorized, then dispatched to the appropriate functional resources who investigate, conduct root cause analysis, and develop and execute a corrective action plan.  The request is monitored by the service desk consultant, who escalates when the request is not addressed in the anticipated timeframe.  When all parties agree that the issue is resolved, the request is closed.  All requests are evaluated. Using advanced analytics, DCR performs trend analyses of the platform performance. This data is also used to prioritize investments, enhance processes and update documentation and training.",3,
Coupa,1100,2018,3,1,4," Smart Track is integrated with Confluence and uses it as an online community for knowledge base, user community as well as Smart Track SDK users.",3,
Coupa,1100,2018,3,2,4,"Smart Track is integrated with Confluence and uses it as an online community for knowledge base, user community as well as Smart Track SDK users.
DCR has also established the DCR Premium Advisory Board to drive product features and changes on an ongoing basis.  Meetings are typically held via webinar.  DCR solicits feedback on ""straw horse"" concepts, prototypes and new features.  In addition, clients share feedback and suggest new features. 
",,
Coupa,1101,2018,3,1,0,"DCR solely provides Smart Track VMS.  DCR works closely with MSPs and program administrators who provide assistance in these areas, but DCR personnel do not directly provide these services.",0,
Coupa,1101,2018,3,2,5,"DCR retains several MSP type relationships as a legacy part of its business model. As a result, it retains all of the typical faculties associated with an MSP, the knowledge, and the leadership needed to drive these efforts. DCR also retains the ability to employ consultants to provide any and all of the services to provide MSP-equivalent services. Furthermore, in its current business model, DCR’s Professional Services team provides consultation to clients across the gamut of support services.",0,Per our discussion--not a currtent offering.
Coupa,1102,2018,3,1,4,"DCR solely provides Smart Track VMS.  DCR personnel do not directly provide these services.  However, Smart Track includes standard functionality to manage IC classification, supplier risk assessment, and safety compliance.  DCR works closely with attorneys and other specialists who deliver these services.",0,
Coupa,1103,2018,3,1,4,"Smart Track supports the creation and revision of contracts by picking clauses from templates and going through a redlining process, with final acceptance and integration with DocuSign for e-signature.  Embedded business rules ensure compliance with client policies.  Smart Track tracks contract expiry dates, sending reminders and taking client-defined actions if renewal is not completed by the deadline.  

Smart Track supports the creation of Operations Contracts or Service Contracts with Blanket Agreements, which can be used as the overriding terms under which there are multiple SOW Projects. The terms regarding rate cards, skill catalog, deliverables etc. are inherited from the Blanket Agreement. The resources, budget and the deliverable of each individual SOW Project are tracked and also applied to the Blanked Agreement.  As the resources enter time or as the expenses are billed against the project or milestones are approved, the project budget is depleted. It can be rolled up to the Blanket/Master Agreement or reported separately. 

Contract extensions and renegotiation can be based on existing agreements, with client defined approval workflows.  

CLM is a standard feature of Smart Track. 

 DCR personnel do not directly provide these services but works closely with legal personnel and others.",0,
Coupa,1104,2018,3,1,0,"DCR solely provides vendor management software and associated services (implementation, training, integration, technical and usage support, system maintenance, upgrades).  We do not provide Employer of Record services.  ",0,
Coupa,1105,2018,3,1,0,"DCR solely provides vendor management software and associated services (implementation, training, integration, technical and usage support, system maintenance, upgrades).  We do not provide Agent of Record services.  ",0,
Coupa,1106,2018,3,1,4,"As described above, Smart Track automatically generates invoices from approved time, expenses or milestones, then sends those invoices to the client's financial system(s) for payment.  

While DCR personnel do not provide reconciliation services, Smart Track also includes multiple reports which provide detailed reconciliation against the client’s GL system. 
Some of the reports are:
•Accrual Reports
•Invoice Detail Report
•Daily Spend by Charge#
•Billing Reconciliation Report",0,
Coupa,1106,2018,3,2,4,"Smart Track automatically generates invoices from approved time, expenses or milestones, then sends those invoices to the client's financial system(s) for payment.  

Smart Track includes multiple reports which provide detailed reconciliation against the client’s GL system. 
Some of the reports are:
•Accrual Reports
•Invoice Detail Report
•Daily Spend by Charge#
•Billing Reconciliation Report
Additionally, regarding billing issues reconciliation:
We use a ticketing system that is integrated with Smart Track.
When an issue is reported, it can be sent to a Center of Excellence consultant or VMS analyst for review. They can examine:
• Rate validation per contract
• Time card validation per time card for the week submitted
• Any time and/or rate adjustment that may have been processed 
Once the issue is identified, the assigned consultant or analyst works with the Program Liaison assigned to client and the client manager to reach resolution. DCR processes an adjustment, as required, using the Smart Track invoicing adjustment feature.  
Billing Issues Resolution Methodology:
Reconciliation Reports
Determination of discrepancies between hours billed and hours approved
Automatic Rate Adjustments
Our process takes care of discrepancies with worker rates that are charged after billing is complete
This allows us to process the rate adjustment with a negative on the old bill and positive on the new bill
Accrual Report
Accruals on any period of time before billing or once payment is done
Turnaround Time on Billing Issues
•Within 24 hours, a point of contact is assigned
Usually an explanation and resolution is provided within 2-3 days with an adjustment, credit or debit
Credit and Debit Memo
Smart Track has complete functional for Credit-Debit memos and adjustments
Expense Management
All expenses are tracked in Smart Track 


",4,"Assigning a 4, based on the service and service level you provide. Among other technology solution providers, this would be a differntiator."
Coupa,1107,2018,3,1,4,"Smart Track offers comprehensive analytics capabilities that go beyond operational reporting. Our capabilities will identify gaps where clients can reduce costs, improve operations and increase visibility in the following areas: 
• Rate benchmarking – Rate cards can be configured to be pay rate cards, or markups. When entering a new requirement, Smart Track uses external benchmark data to show competitive pay ranges for that assignment based on role and location.  Market rate info is gathered from 'crawlers 'that review open websites and original research into contingent labor supply/demand conducted by DCR.  The Client’s job titles are mapped to a standard job title and the locations are mapped to a MSA (Metro Statistical Area). Using this information, Smart Track’s spider software finds these positions and associated rates. N-dimensional analyses are then conducted to establish and compare rates by category, supplier, organization, division, department, or service. Rate/cost/fair market and rate variance analyses are also conducted. Benchmarking is done for pay and bill rates as well as mark-ups.  When a requisition is created, Smart Track automatically shows market rates for that job title and location.
• Cycle time benchmarking – Process cycle times are baselined during the first three months of the engagement, and performance metrics are established for each area needing improvement by considering industry benchmarks and the client’s desired levels of performance. Smart Track automatically measures cycle times and process times for every step in each process at every location for both supplier and internal processes. Actual process times and cycle times are benchmarked against the lowest and average times. Results are available through standard process time analysis reports which typically are issued and reviewed monthly. 
• SOW project analysis – Reports relevant to project burn rates, SLA tracking and operational deliverables are available. 
• Metrics-based reports – trending, scoring and ranking based on different performance metrics. Reports merge aggregate client statistics with general market data for benchmarking purposes. 
• “What if” scenarios – spend forecasting, resource mix analysis, and bill rate adjustment analysis. 
• Comparative business intelligence reports – comparisons between periods such as quarter to quarter change or same quarter year over year change. Smart Track queries can be saved, enabling clients to create snapshots of data at a given time, with anytime access, to report and analyze trends over time. 
• Active requirements analysis – Smart Track delivers analytical data to be used in weekly requirements reviews. This consolidated data includes analyses of candidate match, candidate status, bill and pay rate submissions ranges, and related data that identifies potential areas requiring attention. 

These analytics are a standard element of Smart Track. However, DCR personnel do not provide data management and analysis services.",0,
