m_id,persona_id,e_id,weight,user_id
9,2,2104,0.8,1
9,3,2104,0.467,1
9,4,2104,0.4,1
9,5,2104,0.2,1
9,1,2105,0.533,1
9,2,2105,1,1
9,3,2105,0.8,1
9,4,2105,0.6,1
9,5,2105,0.4,1
9,1,2106,1,1
9,2,2106,1,1
9,3,2106,1,1
9,4,2106,1,1
9,5,2106,0.667,1
9,1,2107,0.2,1
9,2,2107,1,1
9,3,2107,0.633,1
9,4,2107,0.667,1
9,5,2107,0.467,1
9,1,2108,0.533,1
9,2,2108,1,1
9,3,2108,0.733,1
9,4,2108,0.667,1
9,5,2108,0.4,1
9,1,2109,0.467,1
9,2,2109,0.933,1
9,3,2109,0.867,1
9,4,2109,0.8,1
9,5,2109,0.467,1
9,1,2110,0.533,1
9,2,2110,1,1
9,3,2110,0.733,1
9,4,2110,0.8,1
9,5,2110,0.733,1
9,1,2111,0.2,1
9,2,2111,0.933,1
9,3,2111,0.7,1
9,4,2111,0.667,1
9,5,2111,0.467,1
9,1,2112,0.2,1
9,2,2112,0.733,1
9,3,2112,0.467,1
9,4,2112,0.333,1
9,5,2112,0.067,1
9,1,2113,0,1
9,2,2113,1,1
9,3,2113,0.467,1
9,4,2113,0.467,1
9,5,2113,0.267,1
9,1,2114,0.533,1
9,2,2114,1,1
9,3,2114,0.833,1
9,4,2114,0.533,1
9,5,2114,0.2,1
9,1,2115,0,1
9,2,2115,0.8,1
9,3,2115,0.867,1
9,4,2115,0.8,1
9,5,2115,0.467,1
9,1,2116,0.2,1
9,2,2116,1,1
9,3,2116,0.733,1
9,4,2116,1,1
9,5,2116,0.467,1
9,1,2117,0,1
9,2,2117,0.933,1
9,3,2117,0.633,1
9,4,2117,0.867,1
9,5,2117,0.267,1
9,1,2118,0.2,1
9,2,2118,0.8,1
9,3,2118,0.533,1
9,4,2118,0.667,1
9,5,2118,0.1,1
9,1,2119,0,1
9,2,2119,0.667,1
9,3,2119,0.367,1
9,4,2119,0.4,1
9,5,2119,0,1
9,1,2120,0,1
9,2,2120,1,1
9,3,2120,0.8,1
9,4,2120,0.933,1
9,5,2120,0.467,1
9,1,2121,0.467,1
9,2,2121,0.767,1
9,3,2121,0.6,1
9,4,2121,0.6,1
9,5,2121,0.433,1
9,1,2122,0.067,1
9,2,2122,0.467,1
9,3,2122,0.533,1
9,4,2122,0.467,1
9,5,2122,0.1,1
9,1,2123,0.2,1
9,2,2123,0.6,1
9,3,2123,0.6,1
9,4,2123,0.533,1
9,5,2123,0.367,1
9,1,2124,0.2,1
9,2,2124,0.667,1
9,3,2124,0.433,1
9,4,2124,0.333,1
9,5,2124,0.1,1
9,1,2125,0.133,1
9,2,2125,0.533,1
9,3,2125,0.4,1
9,4,2125,0.233,1
9,5,2125,0.133,1
9,1,2126,0,1
9,2,2126,0.2,1
9,3,2126,0.067,1
9,4,2126,0,1
9,5,2126,0.1,1
9,1,2127,0.067,1
9,2,2127,0.333,1
9,3,2127,0.2,1
9,4,2127,0.2,1
9,5,2127,0.1,1
9,1,2128,0.167,1
9,2,2128,0.967,1
9,3,2128,0.7,1
9,4,2128,0.6,1
9,5,2128,0.267,1
9,1,2129,0.433,1
9,2,2129,0.933,1
9,3,2129,0.833,1
9,4,2129,0.8,1
9,5,2129,0.9,1
9,1,2130,0.1,1
9,2,2130,0.633,1
9,3,2130,0.5,1
9,4,2130,0.633,1
9,5,2130,0.8,1
9,1,2131,0.467,1
9,2,2131,0.933,1
9,3,2131,0.9,1
9,4,2131,0.967,1
9,5,2131,1,1
9,1,2132,0.3,1
9,2,2132,0.8,1
9,3,2132,0.667,1
9,4,2132,0.633,1
9,5,2132,1,1
9,1,2133,0.533,1
9,2,2133,0.767,1
9,3,2133,0.667,1
9,4,2133,0.5,1
9,5,2133,0.5,1
9,1,2134,0.433,1
9,2,2134,0.933,1
9,3,2134,0.8,1
9,4,2134,0.867,1
9,5,2134,0.967,1
9,1,2135,0.2,1
9,2,2135,0.733,1
9,3,2135,0.533,1
9,4,2135,0.533,1
9,5,2135,0.133,1
9,1,2136,0.2,1
9,2,2136,0.733,1
9,3,2136,0.533,1
9,4,2136,0.533,1
9,5,2136,0.133,1
9,1,2137,0.333,1
9,2,2137,0.667,1
9,3,2137,0.533,1
9,4,2137,0.467,1
9,5,2137,0.2,1
9,1,2138,0.033,1
9,2,2138,0.767,1
9,3,2138,0.633,1
9,4,2138,0.567,1
9,5,2138,0.9,1
9,1,2139,0.033,1
9,2,2139,0.533,1
9,3,2139,0.2,1
9,4,2139,0.233,1
9,5,2139,0.567,1
9,1,2140,0,1
9,2,2140,0.767,1
9,3,2140,0.5,1
9,4,2140,0.533,1
9,5,2140,0.467,1
9,1,2141,0.033,1
9,2,2141,1,1
9,3,2141,0.933,1
9,4,2141,1,1
9,5,2141,0.8,1
9,1,2142,1.333,1
9,2,2142,1.367,1
9,3,2142,1.233,1
9,4,2142,1.667,1
9,5,2142,1.067,1
9,1,2143,0.5,1
9,2,2143,0.933,1
9,3,2143,0.533,1
9,4,2143,0.8,1
9,5,2143,0.333,1
9,1,2144,0.433,1
9,2,2144,0.933,1
9,3,2144,0.6,1
9,4,2144,0.567,1
9,5,2144,0.333,1
9,1,2145,0.233,1
9,2,2145,0.633,1
9,3,2145,0.4,1
9,4,2145,0.333,1
9,5,2145,0.133,1
9,1,2146,0.1,1
9,2,2146,0.5,1
9,3,2146,0.467,1
9,4,2146,0.533,1
9,5,2146,0.167,1
9,1,2147,0.733,1
9,2,2147,1.467,1
9,3,2147,1.267,1
9,4,2147,1.533,1
9,5,2147,0.8,1
9,1,2148,0.933,1
9,2,2148,0.967,1
9,3,2148,0.967,1
9,4,2148,0.967,1
9,5,2148,0.733,1
9,1,2149,1,1
9,2,2149,0.3,1
9,3,2149,0.2,1
9,4,2149,0.2,1
9,5,2149,1,1
9,1,2150,1,1
9,2,2150,0.3,1
9,3,2150,0.2,1
9,4,2150,0.2,1
9,5,2150,1,1
9,1,2151,1,1
9,2,2151,0.6,1
9,3,2151,0.4,1
9,4,2151,0.4,1
9,5,2151,1,1
9,1,2152,0.5,1
9,2,2152,1,1
9,3,2152,0.6,1
9,4,2152,0.6,1
9,5,2152,0.8,1
9,1,2153,0.5,1
9,2,2153,1,1
9,3,2153,0.6,1
9,4,2153,0.6,1
9,5,2153,0.4,1
9,1,2154,0.3,1
9,2,2154,0.9,1
9,3,2154,0.8,1
9,4,2154,0.8,1
9,5,2154,0.5,1
9,1,2155,0.2,1
9,2,2155,0.7,1
9,3,2155,0.5,1
9,4,2155,0.5,1
9,5,2155,0.3,1
9,1,2156,0.3,1
9,2,2156,0.9,1
9,3,2156,0.8,1
9,4,2156,0.8,1
9,5,2156,0.5,1
9,1,2157,0.2,1
9,2,2157,0.7,1
9,3,2157,0.5,1
9,4,2157,0.5,1
9,5,2157,0.3,1
9,1,2158,0.3,1
9,2,2158,0.9,1
9,3,2158,0.8,1
9,4,2158,0.8,1
9,5,2158,0.5,1
9,1,2159,0.3,1
9,2,2159,0.9,1
9,3,2159,0.8,1
9,4,2159,0.8,1
9,5,2159,0.5,1
9,1,2160,0.1,1
9,2,2160,0.7,1
9,3,2160,0.6,1
9,4,2160,0.6,1
9,5,2160,0.1,1
9,1,2161,0.8,1
9,2,2161,0.6,1
9,3,2161,0.8,1
9,4,2161,0.8,1
9,5,2161,0.3,1
9,1,2162,0.4,1
9,2,2162,0.3,1
9,3,2162,0.6,1
9,4,2162,0.6,1
9,5,2162,0.2,1
9,1,2163,0.5,1
9,2,2163,0.9,1
9,3,2163,0.8,1
9,4,2163,0.8,1
9,5,2163,0.4,1
9,1,2164,0.2,1
9,2,2164,0.7,1
9,3,2164,0.2,1
9,4,2164,0.2,1
9,5,2164,0,1
9,1,2165,0,1
9,2,2165,0.6,1
9,3,2165,0.6,1
9,4,2165,0.6,1
9,5,2165,0,1
9,1,2166,0.3,1
9,2,2166,0.9,1
9,3,2166,0.8,1
9,4,2166,0.8,1
9,5,2166,0.5,1
9,1,2167,0.4,1
9,2,2167,0.8,1
9,3,2167,0.6,1
9,4,2167,0.6,1
9,5,2167,0.2,1
9,1,2168,0.6,1
9,2,2168,0.9,1
9,3,2168,0.8,1
9,4,2168,0.8,1
9,5,2168,0.4,1
9,1,2169,0.2,1
9,2,2169,0.7,1
9,3,2169,0.3,1
9,4,2169,0.3,1
9,5,2169,0.3,1
9,1,2170,0,1
9,2,2170,0.6,1
9,3,2170,0.8,1
9,4,2170,0.8,1
9,5,2170,0.3,1
9,1,2171,0.4,1
9,2,2171,0.8,1
9,3,2171,0.8,1
9,4,2171,0.8,1
9,5,2171,0.3,1
9,1,2172,0.2,1
9,2,2172,0.4,1
9,3,2172,0.2,1
9,4,2172,0.2,1
9,5,2172,0.1,1
9,1,2173,0.4,1
9,2,2173,0.8,1
9,3,2173,0.7,1
9,4,2173,0.7,1
9,5,2173,0.4,1
9,1,2174,0.5,1
9,2,2174,1,1
9,3,2174,0.7,1
9,4,2174,0.7,1
9,5,2174,0.5,1
9,1,2175,0.3,1
9,2,2175,0.8,1
9,3,2175,0.5,1
9,4,2175,0.5,1
9,5,2175,0,1
9,1,2176,0.1,1
9,2,2176,0.6,1
9,3,2176,0.3,1
9,4,2176,0.3,1
9,5,2176,0,1
9,1,2177,0,1
9,2,2177,0.4,1
9,3,2177,0,1
9,4,2177,0,1
9,5,2177,0,1
9,1,2178,0.6,1
9,2,2178,1,1
9,3,2178,0.8,1
9,4,2178,0.8,1
9,5,2178,0.6,1
9,1,2179,0.3,1
9,2,2179,0.8,1
9,3,2179,0.4,1
9,4,2179,0.4,1
9,5,2179,0.2,1
9,1,2180,0.1,1
9,2,2180,0.6,1
9,3,2180,0.3,1
9,4,2180,0.3,1
9,5,2180,0,1
9,1,2181,0,1
9,2,2181,0.5,1
9,3,2181,0.1,1
9,4,2181,0.1,1
9,5,2181,0,1
9,1,2182,0,1
9,2,2182,0.4,1
9,3,2182,0.1,1
9,4,2182,0.1,1
9,5,2182,0,1
9,1,2183,0.2,1
9,2,2183,0.5,1
9,3,2183,0.2,1
9,4,2183,0.2,1
9,5,2183,0,1
9,1,2184,0,1
9,2,2184,0.4,1
9,3,2184,0.4,1
9,4,2184,0.4,1
9,5,2184,0,1
9,1,2185,0.5,1
9,2,2185,0.8,1
9,3,2185,0.5,1
9,4,2185,0.5,1
9,5,2185,0.2,1
9,1,2186,0.2,1
9,2,2186,0.6,1
9,3,2186,0.4,1
9,4,2186,0.4,1
9,5,2186,1,1
9,1,2187,0.8,1
9,2,2187,1,1
9,3,2187,1,1
9,4,2187,1,1
9,5,2187,0.5,1
9,1,2188,0.6,1
9,2,2188,1,1
9,3,2188,0.8,1
9,4,2188,0.8,1
9,5,2188,0.6,1
9,1,2189,0.2,1
9,2,2189,0.5,1
9,3,2189,0.3,1
9,4,2189,0.3,1
9,5,2189,0.2,1
9,1,2190,0.4,1
9,2,2190,0.8,1
9,3,2190,0.6,1
9,4,2190,0.6,1
9,5,2190,0.4,1
9,1,2191,0.3,1
9,2,2191,0.6,1
9,3,2191,0.4,1
9,4,2191,0.4,1
9,5,2191,0.3,1
9,1,2192,0.4,1
9,2,2192,0.8,1
9,3,2192,0.6,1
9,4,2192,0.6,1
9,5,2192,0.4,1
9,1,2193,0.6,1
9,2,2193,1,1
9,3,2193,0.8,1
9,4,2193,0.8,1
9,5,2193,0.6,1
9,1,2194,0.2,1
9,2,2194,0.5,1
9,3,2194,0.3,1
9,4,2194,0.3,1
9,5,2194,0.2,1
9,1,2195,0.3,1
9,2,2195,0.6,1
9,3,2195,0.4,1
9,4,2195,0.4,1
9,5,2195,0.3,1
9,1,2196,0.9,1
9,2,2196,0.9,1
9,3,2196,0.9,1
9,4,2196,0.9,1
9,5,2196,0.9,1
9,1,2197,0.6,1
9,2,2197,1,1
9,3,2197,0.6,1
9,4,2197,0.6,1
9,5,2197,0.5,1
9,1,2198,0.5,1
9,2,2198,0.8,1
9,3,2198,0.4,1
9,4,2198,0.4,1
9,5,2198,0.3,1
9,1,2199,0.4,1
9,2,2199,0.6,1
9,3,2199,0.3,1
9,4,2199,0.3,1
9,5,2199,0.2,1
9,1,2200,0.2,1
9,2,2200,0.8,1
9,3,2200,1,1
9,4,2200,1,1
9,5,2200,0.6,1
9,1,2201,0.2,1
9,2,2201,0.8,1
9,3,2201,1,1
9,4,2201,1,1
9,5,2201,0.6,1
9,1,2202,0.4,1
9,2,2202,0.7,1
9,3,2202,0.7,1
9,4,2202,0.7,1
9,5,2202,0.5,1
9,1,2203,0.4,1
9,2,2203,0.7,1
9,3,2203,0.7,1
9,4,2203,0.7,1
9,5,2203,0.5,1
9,1,2204,0.3,1
9,2,2204,1,1
9,3,2204,0.6,1
9,4,2204,0.6,1
9,5,2204,0.5,1
9,1,2205,0.2,1
9,2,2205,0.8,1
9,3,2205,0.4,1
9,4,2205,0.4,1
9,5,2205,0.3,1
9,1,2206,0.6,1
9,2,2206,1,1
9,3,2206,0.6,1
9,4,2206,0.6,1
9,5,2206,0.5,1
9,1,2207,0.5,1
9,2,2207,0.7,1
9,3,2207,0.7,1
9,4,2207,0.7,1
9,5,2207,0.5,1
9,1,2208,0.5,1
9,2,2208,0.7,1
9,3,2208,0.7,1
9,4,2208,0.7,1
9,5,2208,0.5,1
9,1,2209,0.2,1
9,2,2209,0.6,1
9,3,2209,0.6,1
9,4,2209,0.6,1
9,5,2209,0.2,1
9,1,2210,0,1
9,2,2210,0.6,1
9,3,2210,0.5,1
9,4,2210,0.5,1
9,5,2210,0.2,1
9,1,2211,0,1
9,2,2211,0.6,1
9,3,2211,0.7,1
9,4,2211,0.7,1
9,5,2211,0,1
9,1,2212,0,1
9,2,2212,0.8,1
9,3,2212,0.6,1
9,4,2212,0.6,1
9,5,2212,0.2,1
9,1,2213,0.1,1
9,2,2213,1,1
9,3,2213,0.5,1
9,4,2213,0.5,1
9,5,2213,0.3,1
9,1,2214,0.5,1
9,2,2214,0.45,1
9,3,2214,0.5,1
9,4,2214,0.4,1
9,5,2214,0.35,1
9,1,2215,0.1,1
9,2,2215,0.4,1
9,3,2215,0.4,1
9,4,2215,0.45,1
9,5,2215,0.5,1
9,1,2216,0.1,1
9,2,2216,0.35,1
9,3,2216,0.4,1
9,4,2216,0.35,1
9,5,2216,0.3,1
9,1,2217,0.4,1
9,2,2217,0.9,1
9,3,2217,0.8,1
9,4,2217,0.6,1
9,5,2217,0.65,1
9,1,2218,0.45,1
9,2,2218,0.8,1
9,3,2218,0.8,1
9,4,2218,0.85,1
9,5,2218,1,1
9,1,2219,0.6,1
9,2,2219,0.75,1
9,3,2219,0.6,1
9,4,2219,0.65,1
9,5,2219,0.6,1
9,1,2220,0.55,1
9,2,2220,0.75,1
9,3,2220,0.85,1
9,4,2220,0.65,1
9,5,2220,0.8,1
9,1,2221,0.3,1
9,2,2221,0.75,1
9,3,2221,0.8,1
9,4,2221,0.45,1
9,5,2221,0.4,1
9,1,2222,0.5,1
9,2,2222,0.9,1
9,3,2222,0.85,1
9,4,2222,0.7,1
9,5,2222,0.7,1
9,1,2223,0.4,1
9,2,2223,0.65,1
9,3,2223,1,1
9,4,2223,0.35,1
9,5,2223,0.3,1
9,1,2224,0.15,1
9,2,2224,0.8,1
9,3,2224,0.95,1
9,4,2224,0.3,1
9,5,2224,0.25,1
9,1,2225,0.1,1
9,2,2225,0.8,1
9,3,2225,0.5,1
9,4,2225,0.45,1
9,5,2225,0.25,1
9,1,2226,0.3,1
9,2,2226,0.6,1
9,3,2226,0.75,1
9,4,2226,0.4,1
9,5,2226,0.35,1
9,1,2227,0.3,1
9,2,2227,0.5,1
9,3,2227,0.8,1
9,4,2227,0.5,1
9,5,2227,0.5,1
9,1,2228,0.1,1
9,2,2228,0.3,1
9,3,2228,0.8,1
9,4,2228,0.3,1
9,5,2228,0.3,1
9,1,2229,0.1,1
9,2,2229,0.2,1
9,3,2229,0.7,1
9,4,2229,0.2,1
9,5,2229,0.1,1
9,1,2230,0.7,1
9,2,2230,0.7,1
9,3,2230,1,1
9,4,2230,0.5,1
9,5,2230,0.55,1
9,1,2231,0.2,1
9,2,2231,0.2,1
9,3,2231,0.8,1
9,4,2231,0.2,1
9,5,2231,0.1,1
9,1,2232,0.2,1
9,2,2232,0.8,1
9,3,2232,0.9,1
9,4,2232,0.7,1
9,5,2232,0.1,1
9,1,2233,0.25,1
9,2,2233,0.65,1
9,3,2233,0.7,1
9,4,2233,0.5,1
9,5,2233,0.45,1
9,1,2234,0.3,1
9,2,2234,1,1
9,3,2234,0.5,1
9,4,2234,0.5,1
9,5,2234,0,1
9,1,2235,0.5,1
9,2,2235,1,1
9,3,2235,0.7,1
9,4,2235,0.7,1
9,5,2235,0,1
9,1,2236,0.3,1
9,2,2236,1,1
9,3,2236,0.5,1
9,4,2236,0.5,1
9,5,2236,0.4,1
9,1,2237,0.2,1
9,2,2237,0.8,1
9,3,2237,0.4,1
9,4,2237,0.4,1
9,5,2237,0.5,1
9,1,2238,0.2,1
9,2,2238,0.6,1
9,3,2238,0.4,1
9,4,2238,0.4,1
9,5,2238,0.2,1
9,1,2239,0.3,1
9,2,2239,0.8,1
9,3,2239,0.4,1
9,4,2239,0.4,1
9,5,2239,0.4,1
9,1,2240,0.2,1
9,2,2240,0.6,1
9,3,2240,1,1
9,4,2240,1,1
9,5,2240,0.4,1
9,1,2241,0.4,1
9,2,2241,0.8,1
9,3,2241,0.6,1
9,4,2241,0.6,1
9,5,2241,0.4,1
9,1,2242,0,1
9,2,2242,0.6,1
9,3,2242,0.8,1
9,4,2242,0.8,1
9,5,2242,0.4,1
9,1,2243,0,1
9,2,2243,0.4,1
9,3,2243,0.2,1
9,4,2243,0.2,1
9,5,2243,0.2,1
9,1,2244,0,1
9,2,2244,0.2,1
9,3,2244,0.1,1
9,4,2244,0.1,1
9,5,2244,0,1
9,1,2245,0.6,1
9,2,2245,1,1
9,3,2245,0.8,1
9,4,2245,0.8,1
9,5,2245,0.6,1
9,1,2246,0.4,1
9,2,2246,1,1
9,3,2246,1,1
9,4,2246,1,1
9,5,2246,0.4,1
9,1,2247,0.2,1
9,2,2247,1,1
9,3,2247,1,1
9,4,2247,1,1
9,5,2247,0.2,1
9,1,2248,0,1
9,2,2248,0.8,1
9,3,2248,1,1
9,4,2248,1,1
9,5,2248,0.2,1
9,1,2249,0,1
9,2,2249,0.6,1
9,3,2249,0.2,1
9,4,2249,0.2,1
9,5,2249,0,1
9,1,2250,0.5,1
9,2,2250,1,1
9,3,2250,0.5,1
9,4,2250,0.5,1
9,5,2250,0,1
9,1,2251,0.2,1
9,2,2251,0.8,1
9,3,2251,0.5,1
9,4,2251,0.5,1
9,5,2251,0.2,1
9,1,2252,0.2,1
9,2,2252,0.7,1
9,3,2252,0.8,1
9,4,2252,0.8,1
9,5,2252,0.2,1
9,1,2253,0,1
9,2,2253,0.6,1
9,3,2253,0.6,1
9,4,2253,0.6,1
9,5,2253,0.2,1
9,1,2254,0,1
9,2,2254,0.6,1
9,3,2254,0.4,1
9,4,2254,0.4,1
9,5,2254,0.2,1
9,1,2255,0.5,1
9,2,2255,0.8,1
9,3,2255,1,1
9,4,2255,1,1
9,5,2255,0.4,1
9,1,2256,0,1
9,2,2256,0.6,1
9,3,2256,0.4,1
9,4,2256,0.4,1
9,5,2256,0.1,1
9,1,2257,1,1
9,2,2257,0.8,1
9,3,2257,1,1
9,4,2257,1,1
9,5,2257,0.5,1
9,1,2258,0.8,1
9,2,2258,1,1
9,3,2258,0.8,1
9,4,2258,0.8,1
9,5,2258,0.6,1
9,1,2259,0.8,1
9,2,2259,0.9,1
9,3,2259,0.8,1
9,4,2259,0.8,1
9,5,2259,0.6,1
9,1,2260,0.6,1
9,2,2260,0.8,1
9,3,2260,0.8,1
9,4,2260,0.8,1
9,5,2260,0.4,1
9,1,2261,0.5,1
9,2,2261,0.8,1
9,3,2261,0.8,1
9,4,2261,0.8,1
9,5,2261,0.4,1
9,1,2262,0,1
9,2,2262,0.8,1
9,3,2262,0.8,1
9,4,2262,0.8,1
9,5,2262,0.2,1
9,1,2263,0.4,1
9,2,2263,1,1
9,3,2263,0.8,1
9,4,2263,0.8,1
9,5,2263,0.4,1
9,1,2264,0,1
9,2,2264,0.5,1
9,3,2264,0.1,1
9,4,2264,0.1,1
9,5,2264,0,1
9,1,2265,0,1
9,2,2265,0.8,1
9,3,2265,0.5,1
9,4,2265,0.5,1
9,5,2265,0.2,1
9,1,2266,0.1,1
9,2,2266,0.8,1
9,3,2266,0.5,1
9,4,2266,0.5,1
9,5,2266,0.2,1
9,1,2267,0.2,1
9,2,2267,0.6,1
9,3,2267,0.6,1
9,4,2267,0.6,1
9,5,2267,0.2,1
9,1,2268,0,1
9,2,2268,0.3,1
9,3,2268,0.4,1
9,4,2268,0.4,1
9,5,2268,0,1
9,1,2269,0,1
9,2,2269,0.7,1
9,3,2269,0.7,1
9,4,2269,0.7,1
9,5,2269,0.2,1
9,1,2270,0.2,1
9,2,2270,0.9,1
9,3,2270,0.8,1
9,4,2270,0.8,1
9,5,2270,1,1
9,1,2271,0,1
9,2,2271,0.8,1
9,3,2271,0.7,1
9,4,2271,0.7,1
9,5,2271,0.6,1
9,1,2272,0.4,1
9,2,2272,0.8,1
9,3,2272,0.4,1
9,4,2272,0.4,1
9,5,2272,0.3,1
9,1,2273,0.2,1
9,2,2273,0.8,1
9,3,2273,0.4,1
9,4,2273,0.4,1
9,5,2273,0.6,1
9,1,2274,0.2,1
9,2,2274,0.5,1
9,3,2274,0.4,1
9,4,2274,0.4,1
9,5,2274,0,1
9,1,2275,0.6,1
9,2,2275,1,1
9,3,2275,0.8,1
9,4,2275,0.8,1
9,5,2275,0.6,1
9,1,2276,0.2,1
9,2,2276,0.8,1
9,3,2276,0.6,1
9,4,2276,0.6,1
9,5,2276,0.1,1
9,1,2277,0.2,1
9,2,2277,0.8,1
9,3,2277,0.7,1
9,4,2277,0.7,1
9,5,2277,0.1,1
9,1,2278,0.8,1
9,2,2278,0.6,1
9,3,2278,0.5,1
9,4,2278,0.5,1
9,5,2278,0.2,1
9,1,2279,0.7,1
9,2,2279,1,1
9,3,2279,0.8,1
9,4,2279,0.8,1
9,5,2279,0.5,1
9,1,2280,0.4,1
9,2,2280,0.8,1
9,3,2280,1,1
9,4,2280,1,1
9,5,2280,0.4,1
9,1,2281,0,1
9,2,2281,0.6,1
9,3,2281,0.8,1
9,4,2281,0.8,1
9,5,2281,0,1
9,1,2282,0.4,1
9,2,2282,0.8,1
9,3,2282,0.6,1
9,4,2282,0.6,1
9,5,2282,0.8,1
9,1,2283,0.3,1
9,2,2283,0.8,1
9,3,2283,0.6,1
9,4,2283,0.6,1
9,5,2283,0.2,1
9,1,2284,0.4,1
9,2,2284,0.8,1
9,3,2284,0.8,1
9,4,2284,0.8,1
9,5,2284,0.4,1
9,1,2285,0.8,1
9,2,2285,1,1
9,3,2285,1,1
9,4,2285,1,1
9,5,2285,0.5,1
9,1,2286,0.8,1
9,2,2286,1,1
9,3,2286,1,1
9,4,2286,1,1
9,5,2286,0.2,1
9,1,2287,0.8,1
9,2,2287,1,1
9,3,2287,1,1
9,4,2287,1,1
9,5,2287,0.2,1
9,1,2288,0.5,1
9,2,2288,1,1
9,3,2288,0.5,1
9,4,2288,0.5,1
9,5,2288,0,1
9,1,2289,0.6,1
9,2,2289,1,1
9,3,2289,1,1
9,4,2289,1,1
9,5,2289,0.5,1
9,1,2290,0.3,1
9,2,2290,1,1
9,3,2290,1,1
9,4,2290,1,1
9,5,2290,0.4,1
9,1,2291,0.2,1
9,2,2291,0.8,1
9,3,2291,0.9,1
9,4,2291,0.9,1
9,5,2291,0.1,1
9,1,2292,0.6,1
9,2,2292,0.8,1
9,3,2292,1,1
9,4,2292,1,1
9,5,2292,0.4,1
9,1,2293,0.2,1
9,2,2293,0.6,1
9,3,2293,0.6,1
9,4,2293,0.6,1
9,5,2293,0.2,1
9,1,2294,0.4,1
9,2,2294,0.6,1
9,3,2294,0.6,1
9,4,2294,0.6,1
9,5,2294,0.1,1
9,1,2295,0.4,1
9,2,2295,0.6,1
9,3,2295,0.6,1
9,4,2295,0.6,1
9,5,2295,0.4,1
9,1,2296,0.2,1
9,2,2296,0.6,1
9,3,2296,0.4,1
9,4,2296,0.4,1
9,5,2296,0.4,1
9,1,2297,0,1
9,2,2297,0.4,1
9,3,2297,0.4,1
9,4,2297,0.4,1
9,5,2297,0,1
9,1,2298,0.3,1
9,2,2298,0.5,1
9,3,2298,0.4,1
9,4,2298,0.4,1
9,5,2298,0.2,1
9,1,2299,1,1
9,2,2299,0.8,1
9,3,2299,1,1
9,4,2299,1,1
9,5,2299,0.5,1
9,1,2300,0.3,1
9,2,2300,0.5,1
9,3,2300,0.5,1
9,4,2300,0.5,1
9,5,2300,0,1
9,1,2301,0.3,1
9,2,2301,0.6,1
9,3,2301,0.5,1
9,4,2301,0.5,1
9,5,2301,0,1
9,1,2302,0.2,1
9,2,2302,0.5,1
9,3,2302,0.3,1
9,4,2302,0.3,1
9,5,2302,0,1
9,1,2303,0,1
9,2,2303,0.3,1
9,3,2303,0.2,1
9,4,2303,0.2,1
9,5,2303,0,1
9,1,2304,0.3,1
9,2,2304,0.5,1
9,3,2304,0.2,1
9,4,2304,0.2,1
9,5,2304,0,1
9,1,2305,0,1
9,2,2305,0.2,1
9,3,2305,0.2,1
9,4,2305,0.2,1
9,5,2305,0,1
9,1,2306,0,1
9,2,2306,0.8,1
9,3,2306,0.8,1
9,4,2306,0.8,1
9,5,2306,0,1
9,1,2307,0,1
9,2,2307,0.4,1
9,3,2307,0.2,1
9,4,2307,0.2,1
9,5,2307,0,1
9,1,2308,1,1
9,2,2308,0.8,1
9,3,2308,1,1
9,4,2308,1,1
9,5,2308,0.5,1
9,1,2309,0.2,1
9,2,2309,0.4,1
9,3,2309,0.4,1
9,4,2309,0.4,1
9,5,2309,0,1
9,1,2310,0.2,1
9,2,2310,0.4,1
9,3,2310,0.3,1
9,4,2310,0.3,1
9,5,2310,0,1
9,1,2311,0,1
9,2,2311,0.2,1
9,3,2311,0.1,1
9,4,2311,0.1,1
9,5,2311,0,1
9,1,2312,0,1
9,2,2312,0.3,1
9,3,2312,0,1
9,4,2312,0,1
9,5,2312,0,1
9,1,2313,0,1
9,2,2313,0,1
9,3,2313,0,1
9,4,2313,0,1
9,5,2313,0,1
9,1,2314,0,1
9,2,2314,0.4,1
9,3,2314,0.2,1
9,4,2314,0.2,1
9,5,2314,0,1
9,1,2315,0,1
9,2,2315,0.3,1
9,3,2315,0.2,1
9,4,2315,0.2,1
9,5,2315,0,1
9,1,2316,0,1
9,2,2316,0.2,1
9,3,2316,0,1
9,4,2316,0,1
9,5,2316,0,1
9,1,2317,0,1
9,2,2317,0.4,1
9,3,2317,0.4,1
9,4,2317,0.4,1
9,5,2317,0,1
9,1,2318,0,1
9,2,2318,0.3,1
9,3,2318,0.2,1
9,4,2318,0.2,1
9,5,2318,0,1
9,1,2319,0,1
9,2,2319,0.2,1
9,3,2319,0.1,1
9,4,2319,0.1,1
9,5,2319,0,1
9,1,2320,0,1
9,2,2320,0.4,1
9,3,2320,0.4,1
9,4,2320,0.4,1
9,5,2320,0,1
9,1,2321,0,1
9,2,2321,0.3,1
9,3,2321,0.3,1
9,4,2321,0.3,1
9,5,2321,0,1
9,1,2322,0,1
9,2,2322,0.7,1
9,3,2322,0.8,1
9,4,2322,0.8,1
9,5,2322,0.8,1
9,1,2323,0.2,1
9,2,2323,1,1
9,3,2323,0.8,1
9,4,2323,0.8,1
9,5,2323,0.2,1
9,1,2324,0.3,1
9,2,2324,0.8,1
9,3,2324,0.8,1
9,4,2324,0.8,1
9,5,2324,0.3,1
9,1,2325,0.2,1
