vendor_id,e_id,sm_score,analyst_notes
37,2374,3,
37,2375,3,
37,2376,2,demo / discuss
37,2377,2.5,
37,2378,3,
37,2379,3,demo / discuss
37,2380,2,
37,2381,3,
37,2382,2,
37,2383,2,
37,2384,3,
37,2385,3,not scored in round 1
37,2386,3,not scored in round 1
37,2387,2,not scored in round 1
37,2388,3,not scored in round 1
37,2389,1,not scored in round 1
37,2390,1,not scored in round 1
37,2391,1,not scored in round 1
37,2392,0,not scored in round 1
37,2393,0,
37,2394,2,
37,2395,3,
37,2396,2,
37,2397,3,
37,2398,3,
37,2399,3,
37,2400,2,
37,2401,2,
37,2402,3,
37,2403,3,
37,2404,3,
37,2405,3,
37,2406,2,
37,2407,2,
38,409,5,"Cubes are not created but consumed; by default it's new mappings, not disposable data set copies; "
38,410,4,"anything can be ""familied"" with tags; but considerable stoicism and rigour is required to make sure necessary supplier hierarchies or product hierarchies don't get altered "
38,411,4,pretty much any advanced excel or database function is supported!
38,412,5,capabilities are only limited by the degree of cleverness in the user
38,413,4,"the wizards and out of the box connectors are better than average for BoB, but it's not quite the smart mapping it could be"
38,414,4,"anything can be ""familied"" with tags; but considerable stoicism and rigour is required to make sure necessary supplier hierarchies or product hierarchies don't get altered "
38,415,4,SAP (Ariba) connectors and Oracle connectors ... basic support for people who use SAP or use SAP and Oracle as S2P masters
38,416,4,AI is not BoB ... Spend360 and TAMR are ahead ... but AnyData is a provider to watch
38,417,4,expected functionality
38,418,3,the extensive knowledge lies more in the AnyData team than the tool 
38,419,1,"lots of capability, limited integrations to date"
38,420,3,experian / D&B / Bvd average ... but AutoData a bit unique ... 
38,421,3,these are defineable and modifiable down to the field and query level
38,422,2,extremely powerful and real time
38,423,2.5,"increased ease of use, not core functionality -- we're not scoring UX here"
38,424,4,the capability is beyond average 
38,425,4,"quite good, but Sievo has them beat for collaborative classification"
38,426,3,average for BoB
38,427,4,the capability is beyond average 
38,428,3,"quite good, but Sievo has them beat for collaborative classification"
38,429,3,but takes a bit of elbow grease and using the right dashboards and cards
38,430,3,average for BoB
38,431,3,
38,432,3,not much of an improvement -- simply an easier way to create time scales
38,433,3,"very good, but no 3d charts yet, no advanced uses of D3 ... "
38,434,3,
38,435,3,all BoB tools have these ... 
38,436,4,"report definition is extremely powerful and can be on any data accessible, on any derived dimensions, on any subset of data, displayed in any graph, in any set of cards, etc. "
38,437,4,
38,438,4,
38,439,3,all BoB tools have these ... 
38,440,4,"capabilities, but limited built in reports for trend prediction, etc. "
38,441,3,"capabilities, but no prescriptive analytics"
38,442,3,"capabilities, but no permissive analytics"
38,443,3,scorecard capability is beyond average as the full platform and reporting capabilities can be included in a multi-level scorecard
38,445,2,"scorecards are quite generic, not category specific like many competitors"
38,446,0,very powerful KPI builder ... 
38,447,0,but limited KPIs out of the box compared to competitors ... 
38,448,4,scorecard capability is beyond average as the full platform and reporting capabilities can be included in a multi-level scorecard
38,449,2,"scorecards are quite generic, not category specific like many competitors"
38,450,4,... the beginnings ... 
38,451,2,but limited KPIs out of the box compared to competitors ... 
38,452,1.5,... the beginnings ... 
38,453,2,limited compared to competitors
38,454,0,limited compared to competitors
38,455,3,this is better than S & P
38,456,2,"imited compared to competitors, SpendHQ for example"
38,457,2,"custom dashboards for inventory and stock levels for specific sectors, including automotive"
38,458,2,limited compared to competitors
38,459,3,this is better than S & P
38,460,2,"custom dashboards for inventory and stock levels for specific sectors, including automotive"
38,461,1,:-)
38,462,1,
38,463,1,
38,464,2,:-)
38,465,3,
38,466,3,"3rd party platform is 3 by default, you were already beyond the norm for going beyond the basic deployment options "
38,467,4,
38,468,4,"3rd party platform is 3 by default, you were already beyond the norm for going beyond the basic deployment options "
38,469,4,"we only score ""in production"""
38,470,3,
38,471,4,
38,472,0,"we only score ""in production"""
38,473,4,:-)
38,474,4,
38,475,3,:-)
38,476,0,
38,477,4,
38,478,3,
38,479,4,custom platform configuration is winning deals
38,480,4,
38,481,5,custom platform configuration is winning deals
38,482,4,
38,483,4,
38,484,4,
38,485,2,
38,486,2,
38,487,2,
38,488,3,
38,489,3,
38,490,4,No built in categorization.
38,491,2,No category benchmarks
38,492,1,
38,493,1,"Describe in detail what is supported beyond 3 &/| how they adapt based on market conditions / configurable rules when external metrics not pulled in

still need to input market conditions and market data for 4 "
38,2000,3,
38,2001,4,
38,2002,3,
38,2003,3,
38,2004,3,
38,2005,2,
38,2006,2,
38,2007,1,More details / demo required
38,2008,2.5,
38,2009,2,Mere details / demo required
38,2010,3,
38,2011,2,More details / demo required
38,2012,1,Question is generic ...
38,2013,2,Mere details / demo required
38,2014,2,
38,2015,3,
38,2016,3,Demo/discuss
38,2017,2,No deets
38,2018,3,"Demo,!"
38,2019,2.5,Details
38,2020,1,Demo/discuss
38,2021,2,No deets
38,2022,3,"Demo,!"
38,2023,2,Details
38,2024,1,
38,2025,2,
38,2026,2,
38,2027,2,
38,2028,1.5,Not scored in round 1
38,2029,0,Not scored in round 1
38,2030,0,... but demo
38,2031,2,
38,2032,1,Not scored in round 1
38,2033,2,Not scored in round 1
38,2034,3,... but demo
38,2035,3,
38,2036,1,Not the question ...
38,2037,1,
38,2038,0,
38,2039,0,
38,2040,0,Not the question ...
38,2041,3,
38,2042,2,
38,2043,3,
38,2044,4,
38,2045,0,
38,2046,0,
38,2047,1,Not the question 
38,2048,0,
38,2049,0,
38,2050,2,
38,2051,2,Demo
38,2052,2,
38,2053,2,Address the question ... and the scale ...
38,2054,2,Supplier?
38,2055,2,Supplier?
38,2056,0,Supplier?
38,2057,1,Supplier?
38,2058,1,Supplier?
38,2059,1,Supplier?
38,2060,1,Supplier?
38,2061,1,Supplier?
38,2062,0,
38,2063,0,
38,2064,1,
38,2065,1,
38,2066,1,Address the question
38,2067,1,
38,2068,2,
38,2069,2,
38,2070,1,Address the question
38,2071,1,
38,2072,1,
38,2073,1.5,
38,2074,1,
38,2075,1.5,
38,2076,0,
38,2077,2,
38,2078,1,Scale here is excruciating 
38,2079,0,
38,2080,2,Discussion
38,2081,0,
38,2082,2,Scale here is excruciating 
38,2083,1,
38,2084,3,Address the scale 
38,2085,3,More details
38,2086,3,
38,2087,4,Details 
38,2088,2,Address the scale 
38,2089,3,More details
38,2090,3,Details
38,2091,1,Details 
38,2092,1,
38,2093,4,
38,2094,1,Details
38,2095,3,
38,2096,3,
38,2097,3,Details
38,2098,2,
38,2099,0,
38,2100,3,
38,2101,2,Details
38,2102,4,
38,2103,2,Specific details
38,2104,3,
38,2105,3,
38,2106,3,Address the question
38,2107,2,Auto updates?
38,2108,2,Get specific
38,2109,2,
38,2110,0,Address the question
38,2111,1,???
38,2112,2,Get specific
38,2113,2,
38,2114,2,
38,2115,0,???
38,2116,1,
38,2117,2,Specific details
38,2118,3,
38,2119,1,
38,2120,1,
38,2121,3,Specific details
38,2122,0,
38,2123,3,
38,2124,0,Not scored in round 1
38,2125,1,
38,2126,0,
38,2127,0,
38,2128,2,Not scored in round 1
38,2129,4,
38,2130,2,Autodata?
38,2131,2,Full spread?
38,2132,3,
38,2133,0,
38,2134,3,Not scored in round 1
38,2135,1,Full spread?
38,2136,3,
38,2137,2,
38,2138,2,Discussion
38,2139,1,Demo
38,2140,3,
38,2141,3,
38,2142,4,Discussion
38,2143,3,Demo
38,2144,1,
38,2145,0,not scored in round 1
38,2146,0,not scored in round 1
38,2147,3,not scored in round 1
38,2148,2,not scored in round 1
38,2214,2,not scored in round 1
38,2215,2,not scored in round 1
38,2216,2,not scored in round 1
38,2217,3,not scored in round 1
38,2218,1,not scored in round 1
38,2219,2,not scored in round 1
38,2220,2,not scored in round 1
38,2221,2,not scored in round 1
38,2222,1,not scored in round 1
38,2223,0,not scored in round 1
38,2224,2,not scored in round 1
38,2225,2,not scored in round 1
38,2226,3,not scored in round 1
38,2227,3,not scored in round 1
38,2228,2,not scored in round 1
38,2229,0,not scored in round 1
38,2230,2,not scored in round 1
38,2231,0,Last rule wins - but is this what the user wants?
38,2232,2,not scored in round 1
38,2233,2,not scored in round 1
38,2371,3,
38,2372,1,Demo 4+
38,2373,3,
38,2374,3,
38,2375,3,
38,2376,3,Demo 4+
38,2377,2,
38,2378,3,
38,2379,2.5,
38,2380,3,
38,2381,2,
38,2382,2,
38,2383,2,
38,2384,3,
38,2385,1,Not scored round 1
38,2386,2,Not scored round 1
38,2387,2,Not scored round 1
38,2388,3,Not scored round 1
38,2389,2,Not scored round 1
38,2390,3,Not scored round 1
38,2391,1,Not scored round 1
38,2392,1,Not scored round 1
38,2393,1,
38,2394,2,
38,2395,3,
38,2396,1.5,
38,2397,1,
38,2398,2,
38,2399,1,
38,2400,1,
38,2401,1,
38,2402,1,
38,2403,0,
38,2404,1,
38,2405,1,
38,2406,2,
38,2407,2,
39,409,4,any and all schemas; no limit on #
39,410,3,schemas already built in the industry can be quickly modified
39,411,4,definitely BiC - 4 - but not sure if this is a feature that wins business ... it enables features that win business
39,412,4,the ability to support multiple schemas and multiple cubes on each schema is BiC
39,413,5,easier to believe the cube support wins business than the schema support
39,414,4,only BiC for suppliers ... 
39,415,4,
39,416,3,
39,417,3,
39,418,0,
39,419,0,
39,420,3,
39,421,3,nothing beyond expected for BiC
39,422,2,database is quite good compared to some providers - 2 on current scale;
39,423,0,
39,424,2,cross-join with error detection 
39,425,5,
39,426,4,
39,427,3,
39,428,3,better than average; 3 for now
39,429,2,are true SQL queries supported?
39,430,2,because 3rd party algorithms can be included through the python integration with open libraries
39,431,4,"need more details, not sure this is a ""5"" from a selling point"
39,432,3,good out of the box with ability to define any needed algorithms ... 
39,433,2,detection with suggesetion and works on different data formats
39,434,2,should be more out-of-the-box for selection and modification
39,435,0,Please provide details - I am sure there is capability here ... 
39,436,3,on par with BiC industry average
39,437,3,do not remember seeing anything beyond BiC industry average
39,438,3,
39,439,3,
39,440,3,
39,441,3,not beyond BiC capabilities
39,442,3,
39,443,1,data loader and auto-batch encapsulates the API functionality
39,445,1,
39,446,0,
39,447,0,
39,448,2,EIQ on supplier data is a 4; general is a 3
39,449,0,only what's in EIQ for suppliers
39,450,2,formula and filter support allows for powerful KPI creation ... & CML ...
39,451,0,only what's in EIQ for suppliers
39,452,2,EIQ on supplier data is a 4; general is a 3
39,453,0,2 only for EIQ benchmarks on suppliers
39,454,0,no out of the box
39,455,1,"users can create cost avoidance programs based off of outputs, but not maintain ... "
39,456,2,custom dashboards can be built for out of the box support
39,457,2,custom dashboards can be built for out of the box support
39,458,2,advanced anomalay detection and classification
39,459,2,custom dashboards can be built for out of the box support
39,460,1,did not see (enough to interpolate) this
39,461,1,did not see (enough to interpolate) this
39,462,0,did not see (enough to interpolate) this
39,463,2,do not see deeper support for logistics than procurement with the exception of (small ) package delivery
39,464,1,MIQ offering with root cause analysis
39,465,2,EIQ for Supplier
39,466,1,lack of third party integration makes this VERY difficult ... 
39,467,2,only due to 3rd party visualization layer
39,468,2,dual mode support and private cloud support ... 
39,469,3,
39,470,2,quite good
39,471,3,definitely BiC - especially for real time data calculations
39,472,0,
39,473,0,
39,474,3,
39,475,0,
39,476,1,
39,477,3,
39,479,2,in-house system integrations (only) (out of the box) / open extract & data loader too
39,480,1,
39,481,3,"lack of fine grained security, which some companies could insist on"
39,482,4,
39,483,2,
39,484,0,
39,485,1,
39,486,2,
39,487,2,
39,488,3,
39,489,3,
39,490,3,
39,491,3,
39,492,1,
39,493,1,1 (unless more evidence shown) 
40,409,3.5,"can see abilty to modify, but still seems one schema per instance;also, limited to 6 levels and well defined structures ... but easier mapping"
40,410,3,this is specifically in reference to out of the box functionality ... not capability to support more 
40,411,3.5,see two comments above
40,412,4,demo ... 
40,413,3,"since the schemas require Simfoni support to build, not a 4 like above"
40,414,3.5,"ML is fledgling, but getting there :-)"
40,415,3,
40,416,3.5,"rule editor is good, but needs maturing ... "
40,417,3,amazon is pretty much a necessity now ... 
40,418,3,market entry requirements these days
40,419,2,"S2P, not ERP!"
40,420,4,
40,421,2.5,can the alternate groups be selected automatically according to conditions / other rules? How do the confidence levels work? Seesm
40,422,2,
40,423,3,
40,424,3,need solid demo and better than peer group average for > 3
40,425,4,
40,426,3.5,"market entry requirements now ... some imporovements, but still need more power for larger data sets and multi-data set integration ... speed is of the essence when some platforms can roll up and reprocess 1M transactions on a laptop in near real time (under 1 minute) ... "
40,427,3,
40,428,3,"to get a 4 for collaborative classification is quite challenging, you have to beat the likes of Sievo ... but we will grant you improvement"
40,429,3,this is noticeably improved ...but coul be a bit more flexible and support free form query language as well as fixed rule sets
40,430,3,leaders in AI are ever pushing forward ... 
40,431,3,
40,432,3.5,certain vendors are improving here considerably and rapidly
40,433,3,"was scored on capability, not on where it was ... score was a bit generous given the kludginess in earlier releases"
40,434,4,
40,435,3.5,"again, starting to become ""standard"" "
40,436,5,
40,437,4,filters would have to introduce something as-yet unseen for a 5
40,438,3,"some is now becoming an entry level requirement ... push here on end-user capability, not just Simfoni capability... "
40,439,5,
40,440,4,"have not seen anything close to something that would actually be a leap forward in usability ... so definitely not a ""we win business on this"" at least not from an end user, as all the best reports still created by you "
40,441,3,
40,442,2.5,incremental improvement ... 
40,443,3,"market standard / market average 3P functionality is a ""3"""
40,445,1,trend analysis can be done with R integration
40,446,2,"really identifies what to tackle, not how ... "
40,447,0,
40,448,4,
40,449,3,
40,450,3,
40,451,3,
40,452,2.5,"for adding community, seems more depth and more data is needed .... Should come with time"
40,453,2.5,"for adding community, seems more depth and more data is needed .... Should come with time"
40,454,2.5,"for adding community, seems more depth and more data is needed .... Should come with time"
40,455,5,
40,456,5,
40,457,4,still seems sourcing is better and what you'd win business on ... 
40,458,3.5,"good, but not super impressive"
40,459,3,"does not look like you added anyting ... and remember, we know what your competitors do!"
40,460,1,
40,461,2,
40,462,2,
40,463,3,
40,464,3.5,a bit better
40,465,3.5,getting better
40,466,2.5,one partnership is just an incremental improvement ... some providers integrate with 9+ providers of risk data ... but the reports are better ... 
40,467,3.5,for adding automated push
40,468,3.5,
40,469,2,"doesn't sound like you are there yet ... you can try to argue, but maybe Q1 2019"
40,470,2.5,other models always need to be customized ... 
40,471,3,3 is already a generous score based on the fact that you were already doing some of this with more in beta when we scored last time ... 
40,472,0,
40,473,5,
40,474,3,"did not see extensive support for semi/unstructured data .. The ability to remap columns is naming, not structure"
40,475,2,
40,476,1,you are at the beginning of your journey ... the yellow brick road is long and filled with many perils ... but if the cowardly lion can reach the end ... 
40,477,3,standard
40,478,0,
40,479,2,"demo in the feedback call ... likely not at the level we want, but sounds better than before!"
40,480,3,competitive requirements are escalating
40,481,3,competitive requirements are escalating
40,482,3,
40,483,4,
40,484,3,"no description, no incremental score :-)"
40,485,3,competitive requirements are escalating
40,486,3,"you had the capability last time, even if you didn't expose it ... hence the 3"
40,487,3,convince me the API is better than human translation ... 
40,488,3,discussion required for services score increases
40,489,3,
40,490,3,discussion required for services score increases
40,491,4,"a lot of this relates to the two categories below; better than average in analytics, but how deep does the data science go ..."
40,492,4,
40,493,4,
40,2000,3,"easy to use, but not outstandingly easier to use, and no technical capabilities beyond 3"
40,2001,2.5,extensive text support only
40,2002,3,precisely 3
40,2003,3,precisely 3
40,2004,3,
40,2005,1,
40,2006,0,due to presence of ML and large supplier repository
40,2007,2,
40,2008,3,
40,2009,2.5,
40,2010,4,due to presence of ML and large supplier repository
40,2011,3,
40,2012,2.5,
40,2013,3,strong category specific knowledge In Simfoni
40,2014,3,in-row security and in-memory storage management
40,2015,4,integrated R and python
40,2016,3,"1. https://blog.socialcops.com/academy/resources/cross-tabulation-how-why/ 
2. https://alesandrab.wordpress.com/2014/08/14/three-dimensional-3d-tables-in-excel/
3. etc."
40,2017,4,depth of formula support and reg exp in filters?
40,2018,4,in-row security and in-memory storage management
40,2019,4,more details on formulas please
40,2020,0,"1. https://blog.socialcops.com/academy/resources/cross-tabulation-how-why/ 
2. https://alesandrab.wordpress.com/2014/08/14/three-dimensional-3d-tables-in-excel/
3. etc."
40,2021,2.5,depth of formula support and reg exp in filters?
40,2022,2,
40,2023,2.5,more details on formulas please
40,2024,3,"generic third party is never more than a ""3"" ;-)"
40,2025,2,
40,2026,2,
40,2027,3,
40,2028,3,not scored in round 1
40,2029,0,not scored in round 1
40,2030,0,
40,2031,2,
40,2032,2,"demo that you meet ""3"" and you will get ""4"" for kanban!"
40,2033,2,not scored in round 1
40,2035,0,
40,2036,0,
40,2037,4,embedded API enables open framework  
40,2038,0,"can they create multiple private workspaces? Sounds like all private dashboards are ""one spae"""
40,2039,0,address the question
40,2040,3,some aspects are still work in progress Ôøâ
40,2041,3, demo well for a 4  
40,2042,2,"can they create multiple private workspaces? Sounds like all private dashboards are ""one spae"""
40,2043,0,address the question
40,2044,4,"3 requires ""predictive capabilities""  not mentioned here  (collaborative target setting is not ""predictive"")"
40,2045,4, demo well for a 4  
40,2046,3,
40,2047,0,"sounds like you have ""process"" rules, which is a 3  not sure what would be a 4 though "
40,2048,2.5,see the requirements for 3
40,2049,0,kanban
40,2050,0,
40,2051,3,"sounds like you have ""process"" rules, which is a 3  not sure what would be a 4 though "
40,2052,2,see the requirements for 3
40,2053,5,kanban
40,2054,1,
40,2055,0,for the supplier?
40,2056,0,
40,2057,0,
40,2058,0,
40,2059,0,for the supplier?
40,2060,0,
40,2061,0,
40,2062,0,
40,2063,0,
40,2064,0,
40,2065,0,
40,2066,0,
40,2067,0,
40,2068,0,
40,2069,0,
40,2071,0,
40,2072,0,rule-based data management
40,2073,0,would need to go beyond the standard data steps and support the typical user knowledge flows for 3
40,2074,0," basic NLP  user has to ""learn"" the grammar"
40,2075,0,
40,2077,2,by def'n
40,2078,2,not shallow / not limited data set
40,2079,3," basic NLP  user has to ""learn"" the grammar"
40,2080,3,
40,2081,3,by def'n
40,2082,2.5,not shallow / not limited data set
40,2083,2,
40,2084,3,"more details for 2+, see scoring scale"
40,2085,4,
40,2086,0,
40,2087,3,
40,2088,2,"more details for 2+, see scoring scale"
40,2089,4,
40,2090,3,
40,2091,0,
40,2092,3,"two data centers, one EU, one US, and custom config by clietn using micro services"
40,2093,0,
40,2094,0,
40,2095,3,
40,2096,2.5,demo what's not covered by 1-3  
40,2097,3,
40,2098,2,define / demo industry support for 3+
40,2099,0,have not described capabilities beyond relational
40,2100,3,demo what's not covered by 1-3  
40,2101,2,
40,2102,4,define / demo industry support for 3+
40,2103,1,have not described capabilities beyond relational
40,2104,3,
40,2105,2,describe enrichment  
40,2106,3,
40,2107,2.5,
40,2108,3,
40,2109,0,describe enrichment  
40,2110,3,
40,2111,2,
40,2112,2.5,
40,2113,0,
40,2114,0,"this is document/spreadsheet, not table, based"
40,2115,0,
40,2116,0,
40,2117,2.5,goes further on mobile than peers and makes tablets useful :-)
40,2118,0,users can define needs on tablets to be processed by the server
40,2119,0,
40,2120,1,
40,2121,5,more detail / demo for 3+
40,2122,4,users can define needs on tablets to be processed by the server
40,2123,0,
40,2124,2.5,
40,2125,3,more detail / demo for 3+
40,2126,0,
40,2127,0,are they exposed to partners?
40,2128,1,
40,2129,0,
40,2130,3,
40,2131,2,are they exposed to partners?
40,2132,1,"platform, not feed, integrations"
40,2133,1,
40,2134,4,
40,2135,3,
40,2136,0,"platform, not feed, integrations"
40,2137,0,"platform, not data"
40,2138,1,
40,2139,0,
40,2140,0,
40,2141,0,"platform, not data"
40,2142,2.5,
40,2143,3,
40,2144,0,
40,2145,0,* Services Scored Later *
40,2146,0,* Services Scored Later *
40,2147,0,* Services Scored Later *
40,2148,0,* Services Scored Later *
40,2214,4,* Services Scored Later *
40,2215,3,* Services Scored Later *
40,2216,4,* Services Scored Later *
40,2217,4,* Services Scored Later *
40,2218,2,* Services Scored Later *
40,2219,2,* Services Scored Later *
40,2220,2,* Services Scored Later *
40,2221,3,* Services Scored Later *
40,2222,3,* Services Scored Later *
40,2223,3,* Services Scored Later *
40,2224,3,* Services Scored Later *
40,2225,3,* Services Scored Later *
40,2226,4,* Services Scored Later *
40,2227,3,* Services Scored Later *
40,2228,3,* Services Scored Later *
40,2229,,* Services Scored Later *
40,2230,0,* Services Scored Later *
40,2231,,"this question is on rule set conflict detection, not rule-based classification"
40,2232,2,"simple weighting algorithm will allow selection of rules to prevent conflicts, but not suggest how to eliminate existing conflicts"
40,2233,3,* Services Scored Later *
40,2371,3,"this is about joining data from various sources, not reclassification"
40,2372,0,"this question is on rule set conflict detection, not rule-based classification"
40,2373,2,"simple weighting algorithm will allow selection of rules to prevent conflicts, but not suggest how to eliminate existing conflicts"
40,2374,2.5,
40,2375,2,"this is about joining data from various sources, not reclassification"
40,2376,2.5,
40,2377,2,
40,2378,2,
40,2379,3,
40,2380,3,
40,2381,2.5,
40,2382,1,
40,2383,3,
40,2384,2.5,
40,2385,2,
40,2386,3,https://en.wikipedia.org/wiki/Natural_language_processing
40,2387,2,
40,2388,3,
40,2389,0,
40,2390,,not mature on community yet  
40,2391,2,benefit of doubt the analyst is reading it right 
40,2392,0,"strong, strong demo and argument for a 5  every analyst has had rigourous anti-score inflation training  
https://www.youtube.com/watch?v=1npL-TNFOAQ"
40,2393,4,
40,2394,2.5,not mature on community yet  
40,2395,3,benefit of doubt the analyst is reading it right 
40,2396,5,"strong, strong demo and argument for a 5  every analyst has had rigourous anti-score inflation training  
https://www.youtube.com/watch?v=1npL-TNFOAQ"
40,2397,4,
40,2398,4,
40,2399,3,
40,2400,4,
40,2401,0,
40,2402,4,
40,2403,4,
40,2404,4,
40,2405,4,
40,2406,3,
40,2407,3,
42,494,3,
42,495,3,
42,496,2,
42,497,3,
42,498,4,
42,499,3,
42,500,4,
42,501,4,
42,502,2,
42,503,0,
42,504,4,
42,505,4,
42,506,4,
42,507,3,
42,508,3,
42,509,5,
42,510,0,
42,511,3,
42,512,5,
42,513,3,
42,514,3,
42,515,3,
42,516,0,
42,517,4,
42,518,4,
42,519,3,
42,520,4,
42,521,2,
42,522,4,
42,523,0,
42,524,3,
42,525,2,
42,526,1,
42,527,0,
42,528,3,
42,529,2,
42,530,2,
42,531,2,
42,532,2,
42,533,4,
42,534,4,
42,535,3,
42,536,3,
42,537,3,
42,538,2,
42,539,1,
42,540,1,
42,541,3,
42,542,4,
42,543,3,
42,544,3,
42,545,3,
42,546,4,
42,547,4,
42,548,4,
42,549,3,
42,550,4,
42,551,1,
42,552,2,
42,553,1,
42,554,1,
42,555,1,
42,556,3,
42,557,4,
42,558,3,
42,559,4,
42,560,3,
42,561,3,
42,562,2,
42,563,3,
42,564,3,
42,565,2,
42,566,3,
42,567,2,
42,568,0,
42,569,0,
42,570,3,
42,571,3,
42,572,0,
42,573,2,
42,574,3,
42,575,0,
42,576,0,
42,577,0,
42,578,0,
42,579,3,
42,580,2,
42,581,4,
42,582,3,
42,583,4,
42,584,3,
42,585,3,
42,586,3,
42,587,3,
42,588,3,
42,589,1,
42,590,3,
42,591,4,
42,592,3,
42,593,3,
42,594,0,
43,494,4,Very extensive SIM definition and capability cross-platform - extremely thought out coverage of the full supplier lifecycle. 
43,495,3,
43,496,2,Only SoF categorization available out of the box. 
43,497,3,
43,498,3,
43,499,4,20+ user groups with fine-grained access control
43,500,3,
43,501,3,
43,502,2,"multiple repositories, decent meta-data, but no check in and check out, no formal version management"
43,503,0,
43,504,4,"well managed process, but nothing spectacular"
43,505,2,just links and campaign management
43,506,3,
43,507,3,
43,508,4,"well managed process, but nothing spectacular"
43,509,2,"Just about any template can be defined and added to the process, but little out of the box - most requires Statess configuration on implementation. "
43,510,0,
43,511,0,
43,512,2,API can integrate to feeds customers have access to for enrichment -based verification
43,513,3,"Any required data can be captured, graded, ranked, and reported on."
43,514,3,Application can be configured as needed (but advanced configurations must be done by Statess)
43,515,3,Limited - suppliers can add their parties
43,516,0,
43,517,4,
43,518,4,
43,519,3,
43,520,4,
43,521,2,
43,522,3,can also be indexed by tags
43,523,0,
43,524,4,"simple ratings, simple workflows"
43,525,3,"good two way data views, communication, collaboration, but nothing beyond average or expected for a SXM platform"
43,526,1,
43,527,0,
43,528,3,
43,529,3,tied in with CAR/CAM
43,530,3,
43,531,4,powerful status update management and status action reuse
43,532,3,"generally good across the board issue identification, CAR/CAM creation and tracking, and status monitoring and update capability - but nothing spectacular or beyond what one would expect from a BoB SXM solution"
43,533,4,"limited to rollup of 3 dimensions, limited to simple arithmetic formulas, with weightings"
43,534,3,good survery functionality
43,535,3,"limited to rollup of 3 dimensions, limited to simple arithmetic formulas, with weightings"
43,536,4,"not real time, but whatever data values are needed "
43,537,5,scorecards recompute on every value change; history is maintained over time; auto support for trend identification and mapping - one thing SoF does extremely well
43,538,4,"Quite Good, but not that much better than one would expect. "
43,539,3,as above
43,540,3,as above
43,541,4,multi level action management
43,542,4,"combined with the scorecards above, the new alert functionality, and the ability to customize dashboards to just display alerts and data changes, can be quite powerful "
43,543,4,"external data must first be processed into a CSV for this to work ... thus, no real time and extra work ... "
43,544,2,back end dev work often required
43,545,0,
43,546,4,new capability to monitor news sources for key words indicative of future risk goes a bit beyond what one would expect in a simple SXM platform
43,547,3,"... but can be defined against monitored parameters, keywords, etc. so they are dynamically identified"
43,548,1,
43,549,2,entirely manual for now
43,550,3,"while a bit better than one might expect for a SXM solution, barely average for a Risk Management solution"
43,551,2,only within the context of innovation / challenge management
43,552,2,"projects can be set up, challenges can be created, corrective actions can be executed"
43,553,0,
43,554,2,only within the context of innovation / challenge management
43,555,2,only within the context of innovation / challenge management
43,556,3,about average
43,557,3,about average
43,558,4,"while powerful scorecards can be created, out of the box is pretty standard"
43,559,3,"while powerful scorecards can be created, out of the box is pretty standard"
43,560,3,"while powerful scorecards can be created, out of the box is pretty standard"
43,561,3,"while powerful scorecards can be created, out of the box is pretty standard"
43,562,2,"single sign on, but no single view"
43,563,2,shallow onboarding support on the supplier side
43,564,3,limited real-time messaging and collaborative whiteboard tools from the supplier side ... buyer teams are better off 
43,565,4,suppliers have full access to all their data and can suggest corrections or annotate any item of interest
43,566,4,the scorecards can be fantastic ... if the buyer configures them so 
43,567,2,document management is limited to simple upload to a defined folder in a repository and (auto) alerts for a supplier to upload a document in response to a request (but no verification)
43,568,0,
43,569,0,
43,570,3,
43,571,4,
43,572,0,
43,573,2,only missing data or data out of hard range limits ...
43,574,2,not big data ... 
43,575,0,
43,576,2,only semi-responsive ... 
43,577,0,
43,578,0,
43,579,4,pretty standard ... 
43,580,2,CSV ... 
43,581,3,but almost all Statess configured
43,582,4,this is really well done in Statess
43,583,4,Extensive configuration capability ... but all up front ... limited configurability by the buying organization
43,584,1,no real network model
43,585,3,
43,586,4,Extensive configuration capability also applies to the portal ... but all up front ... limited configurability by the buying organization
43,587,3,
43,588,2,
43,589,2,
43,590,2,
43,591,3,
43,592,1,highly limited by extremely limited document management capabilities
43,593,5,industry leaders here ... 
43,594,5,industry leaders here ...
43,2000,2,
43,2001,3,Not about graph reporting but graph databases
43,2002,3,
43,2003,3,
43,2004,3,
43,2005,1,Not about graph reporting but graph databases
43,2006,3,
43,2007,2,
43,2008,2,
43,2009,1,
43,2010,2,
43,2011,4,
43,2012,4,
43,2013,4,
43,2014,2,
43,2015,2,
43,2016,3,Dmo
43,2017,3,
43,2018,3,
43,2019,2,
43,2020,3,Dmo
43,2021,1,
43,2022,2,
43,2023,2,
43,2024,1,Demo
43,2025,2,
43,2026,0,
43,2027,1,
43,2028,3,Not scored round 1
43,2029,0,Not scored round 1
43,2030,0,
43,2031,3,
43,2032,2,Not scored round 1
43,2033,1,Not scored round 1
43,2034,2,
43,2035,0,
43,2036,0,
43,2037,2,
43,2038,1,
43,2039,0,
43,2040,2,Not scored round 1
43,2041,3,
43,2042,1,Demo
43,2043,1,
43,2044,2.5,Not scored round 1
43,2045,1,
43,2046,3,Demo
43,2047,1,
43,2048,2,
43,2049,1,
43,2050,1,
43,2051,2,
43,2052,1,
43,2053,1,
43,2054,2,
