persona_id,m_id,e_id,weight,p-m-e,weight,not in A,
1,9,2592,0.2,1-9-2592,0.2,14986,
1,9,2593,0.6,1-9-2593,0.6,14991,
1,9,2594,0.2,1-9-2594,0.2,14996,
1,9,2595,0.2,1-9-2595,0.2,15001,
1,9,2596,0.4,1-9-2596,0.4,15006,
1,9,2597,0.2,1-9-2597,0.2,15011,
1,9,2598,0.2,1-9-2598,0.2,15016,
1,9,2599,0.2,1-9-2599,0.2,15021,
1,9,2600,0.2,1-9-2600,0.2,15026,
1,9,2601,0.2,1-9-2601,0.2,15031,
1,9,2602,0.4,1-9-2602,0.4,15036,
1,9,2603,0.4,1-9-2603,0.4,15041,
1,9,2604,0.2,1-9-2604,0.2,15046,
1,9,2605,0.2,1-9-2605,0.2,15051,
1,9,2606,0.6,1-9-2606,0.6,15056,
1,9,2607,0.2,1-9-2607,0.2,15061,
1,9,2608,0.8,1-9-2608,0.8,15066,
1,9,2609,0.2,1-9-2609,0.2,15071,
1,9,2610,0.2,1-9-2610,0.2,15076,
1,9,2611,0.2,1-9-2611,0.2,15081,
1,9,2612,0.8,1-9-2612,0.8,15086,
1,9,2613,0.2,1-9-2613,0.2,15091,
1,9,2614,0.6,1-9-2614,0.6,15096,
1,9,2615,0.4,1-9-2615,0.4,15101,
1,9,2616,0.5,1-9-2616,0.5,15106,
1,9,2617,0.5,1-9-2617,0.5,15111,
1,9,2618,0.5,1-9-2618,0.5,15116,
1,9,2619,0.5,1-9-2619,0.5,15121,
1,9,2620,0.4,1-9-2620,0.4,15126,
1,9,2621,1,1-9-2621,1,15131,
1,9,2622,0.4,1-9-2622,0.4,15136,
1,9,2623,0.6,1-9-2623,0.6,15141,
1,9,2624,0.4,1-9-2624,0.4,15146,
1,9,2625,0.4,1-9-2625,0.4,15151,
1,9,2626,0.8,1-9-2626,0.8,15156,
1,9,2627,0.8,1-9-2627,0.8,15161,
1,9,2628,0.2,1-9-2628,0.2,15166,
1,9,2629,0.4,1-9-2629,0.4,15171,
1,9,2630,0.4,1-9-2630,0.4,15176,
1,9,2631,0.4,1-9-2631,0.4,15181,
1,9,2632,1,1-9-2632,1,15186,
1,9,2633,0.4,1-9-2633,0.4,15191,
1,9,2634,0.2,1-9-2634,0.2,15196,
1,9,2635,0.2,1-9-2635,0.2,15201,
1,9,2636,0.2,1-9-2636,0.2,15206,
1,9,2637,0.2,1-9-2637,0.2,15211,
1,9,2638,0.8,1-9-2638,0.8,15216,
1,9,2639,0.4,1-9-2639,0.4,15221,
1,9,2640,0.8,1-9-2640,0.8,15226,
1,9,2641,0.2,1-9-2641,0.2,15231,
1,9,2642,0.6,1-9-2642,0.6,15236,
1,9,2643,0.6,1-9-2643,0.6,15241,
1,9,2644,0.6,1-9-2644,0.6,15246,
1,9,2645,0.2,1-9-2645,0.2,15251,
1,9,2646,0.2,1-9-2646,0.2,15256,
1,9,2647,0.2,1-9-2647,0.2,15261,
1,9,2648,0.6,1-9-2648,0.6,15266,
1,9,2649,0.2,1-9-2649,0.2,15271,
1,9,2650,0.2,1-9-2650,0.2,15276,
1,9,2651,0.4,1-9-2651,0.4,15281,
1,9,2652,0.4,1-9-2652,0.4,15286,
1,9,2653,0.2,1-9-2653,0.2,15291,
1,9,2654,0.2,1-9-2654,0.2,15296,
1,9,2655,0.2,1-9-2655,0.2,15301,
1,9,2656,0.2,1-9-2656,0.2,15306,
1,9,2657,0.2,1-9-2657,0.2,15311,
1,9,2658,0.8,1-9-2658,0.8,15316,
1,9,2659,0.2,1-9-2659,0.2,15321,
2,9,2000,3.666666667,2-9-2000,3.666666667,12027,
2,9,2001,1,2-9-2001,1,12032,
2,9,2002,0.9,2-9-2002,0.9,12037,
2,9,2003,0.766666667,2-9-2003,0.766666667,12042,
2,9,2004,0.733333333,2-9-2004,0.733333333,12047,
2,9,2005,0.533333333,2-9-2005,0.533333333,12052,
2,9,2006,2,2-9-2006,2,12057,
2,9,2007,0.766666667,2-9-2007,0.766666667,12062,
2,9,2008,0.9,2-9-2008,0.9,12067,
2,9,2009,0.833333333,2-9-2009,0.833333333,12072,
2,9,2010,0.833333333,2-9-2010,0.833333333,12077,
2,9,2011,1.566666667,2-9-2011,1.566666667,12082,
2,9,2012,0.733333333,2-9-2012,0.733333333,12087,
2,9,2013,1.566666667,2-9-2013,1.566666667,12092,
2,9,2014,0.8,2-9-2014,0.8,12097,
2,9,2015,0.866666667,2-9-2015,0.866666667,12102,
2,9,2016,2.3,2-9-2016,2.3,12107,
2,9,2017,0.733333333,2-9-2017,0.733333333,12112,
2,9,2018,1.966666667,2-9-2018,1.966666667,12117,
2,9,2019,0.9,2-9-2019,0.9,12122,
2,9,2020,0.8,2-9-2020,0.8,12127,
2,9,2021,0.866666667,2-9-2021,0.866666667,12132,
2,9,2022,0.633333333,2-9-2022,0.633333333,12137,
2,9,2023,0.866666667,2-9-2023,0.866666667,12142,
2,9,2024,0.7,2-9-2024,0.7,12147,
2,9,2025,0.666666667,2-9-2025,0.666666667,12152,
2,9,2026,0.633333333,2-9-2026,0.633333333,12157,
2,9,2027,1.533333333,2-9-2027,1.533333333,12162,
2,9,2028,1.533333333,2-9-2028,1.533333333,12167,
2,9,2029,0.8,2-9-2029,0.8,12172,
2,9,2030,0.866666667,2-9-2030,0.866666667,12177,
2,9,2031,0.933333333,2-9-2031,0.933333333,12182,
2,9,2032,0.733333333,2-9-2032,0.733333333,12187,
2,9,2033,0.966666667,2-9-2033,0.966666667,12192,
2,9,2034,0.9,2-9-2034,0.9,12197,
2,9,2035,0.8,2-9-2035,0.8,12202,
2,9,2036,0.866666667,2-9-2036,0.866666667,12207,
2,9,2037,0.933333333,2-9-2037,0.933333333,12212,
2,9,2038,0.733333333,2-9-2038,0.733333333,12217,
2,9,2039,0.666666667,2-9-2039,0.666666667,12222,
2,9,2040,1.2,2-9-2040,1.2,12227,
2,9,2041,0.566666667,2-9-2041,0.566666667,12232,
2,9,2042,0.733333333,2-9-2042,0.733333333,12237,
2,9,2043,0.533333333,2-9-2043,0.533333333,12242,
2,9,2044,1.066666667,2-9-2044,1.066666667,12247,
2,9,2045,0.9,2-9-2045,0.9,12252,
2,9,2046,0.75,2-9-2046,0.75,12257,
2,9,2047,0.7,2-9-2047,0.7,12262,
2,9,2048,0.75,2-9-2048,0.75,12267,
2,9,2049,0.7,2-9-2049,0.7,12272,
2,9,2050,1.666666667,2-9-2050,1.666666667,12277,
2,9,2051,0.966666667,2-9-2051,0.966666667,12282,
2,9,2052,0.866666667,2-9-2052,0.866666667,12287,
2,9,2053,0.7,2-9-2053,0.7,12292,
2,9,2054,0.933333333,2-9-2054,0.933333333,12297,
2,9,2055,0.866666667,2-9-2055,0.866666667,12302,
2,9,2056,0.566666667,2-9-2056,0.566666667,12307,
2,9,2057,0.9,2-9-2057,0.9,12312,
2,9,2058,0.75,2-9-2058,0.75,12317,
2,9,2059,0.85,2-9-2059,0.85,12322,
2,9,2060,0.7,2-9-2060,0.7,12327,
2,9,2061,1,2-9-2061,1,12332,
2,9,2062,0.65,2-9-2062,0.65,12337,
2,9,2063,0.65,2-9-2063,0.65,12342,
2,9,2064,0.75,2-9-2064,0.75,12347,
2,9,2065,0.95,2-9-2065,0.95,12352,
2,9,2066,1,2-9-2066,1,12357,
2,9,2067,0.8,2-9-2067,0.8,12362,
2,9,2068,0.8,2-9-2068,0.8,12367,
2,9,2069,1,2-9-2069,1,12372,
2,9,2070,0.7,2-9-2070,0.7,12377,
2,9,2071,1,2-9-2071,1,12382,
2,9,2072,0.8,2-9-2072,0.8,12387,
2,9,2073,1,2-9-2073,1,12392,
2,9,2074,0.6,2-9-2074,0.6,12397,
2,9,2075,0.8,2-9-2075,0.8,12402,
2,9,2076,1,2-9-2076,1,12407,
2,9,2077,0.7,2-9-2077,0.7,12412,
2,9,2078,0.866666667,2-9-2078,0.866666667,12417,
2,9,2079,0.733333333,2-9-2079,0.733333333,12422,
2,9,2080,0.766666667,2-9-2080,0.766666667,12427,
2,9,2081,0.5,2-9-2081,0.5,12432,
2,9,2082,0.766666667,2-9-2082,0.766666667,12437,
2,9,2083,0.666666667,2-9-2083,0.666666667,12442,
2,9,2084,1.5,2-9-2084,1.5,12447,
2,9,2085,1.833333333,2-9-2085,1.833333333,12452,
2,9,2086,0.833333333,2-9-2086,0.833333333,12457,
2,9,2087,0.7,2-9-2087,0.7,12462,
2,9,2088,0.433333333,2-9-2088,0.433333333,12467,
2,9,2089,0.933333333,2-9-2089,0.933333333,12472,
2,9,2090,0.566666667,2-9-2090,0.566666667,12477,
2,9,2091,0.7,2-9-2091,0.7,12482,
2,9,2092,0.766666667,2-9-2092,0.766666667,12487,
2,9,2093,0.766666667,2-9-2093,0.766666667,12492,
2,9,2094,0.766666667,2-9-2094,0.766666667,12497,
2,9,2095,0.566666667,2-9-2095,0.566666667,12502,
2,9,2096,0.566666667,2-9-2096,0.566666667,12507,
2,9,2097,0.966666667,2-9-2097,0.966666667,12512,
2,9,2098,0.933333333,2-9-2098,0.933333333,12517,
2,9,2099,0.433333333,2-9-2099,0.433333333,12522,
2,9,2100,0.9,2-9-2100,0.9,12527,
2,9,2101,1.4,2-9-2101,1.4,12532,
2,9,2102,1.866666667,2-9-2102,1.866666667,12537,
2,9,2103,0.733333333,2-9-2103,0.733333333,12542,
2,9,2104,0.8,2-9-2104,0.8,12547,
2,9,2105,1,2-9-2105,1,12552,
2,9,2106,1,2-9-2106,1,12557,
2,9,2107,1,2-9-2107,1,12562,
2,9,2108,1,2-9-2108,1,12567,
2,9,2109,0.933333333,2-9-2109,0.933333333,12572,
2,9,2110,1,2-9-2110,1,12577,
2,9,2111,0.933333333,2-9-2111,0.933333333,12582,
2,9,2112,0.733333333,2-9-2112,0.733333333,12587,
2,9,2113,1,2-9-2113,1,12592,
2,9,2114,1,2-9-2114,1,12597,
2,9,2115,0.8,2-9-2115,0.8,12602,
2,9,2116,1,2-9-2116,1,12607,
2,9,2117,0.933333333,2-9-2117,0.933333333,12612,
2,9,2118,0.8,2-9-2118,0.8,12617,
2,9,2119,0.666666667,2-9-2119,0.666666667,12622,
2,9,2120,1,2-9-2120,1,12627,
2,9,2121,0.766666667,2-9-2121,0.766666667,12632,
2,9,2122,0.466666667,2-9-2122,0.466666667,12637,
2,9,2123,0.6,2-9-2123,0.6,12642,
2,9,2124,0.666666667,2-9-2124,0.666666667,12647,
2,9,2125,0.533333333,2-9-2125,0.533333333,12652,
2,9,2126,0.2,2-9-2126,0.2,12657,
2,9,2127,0.333333333,2-9-2127,0.333333333,12662,
2,9,2128,0.966666667,2-9-2128,0.966666667,12667,
2,9,2129,0.933333333,2-9-2129,0.933333333,12672,
2,9,2130,0.633333333,2-9-2130,0.633333333,12677,
2,9,2131,0.933333333,2-9-2131,0.933333333,12682,
2,9,2132,0.8,2-9-2132,0.8,12687,
2,9,2133,0.766666667,2-9-2133,0.766666667,12692,
2,9,2134,0.933333333,2-9-2134,0.933333333,12697,
2,9,2135,0.733333333,2-9-2135,0.733333333,12702,
2,9,2136,0.733333333,2-9-2136,0.733333333,12707,
2,9,2137,0.666666667,2-9-2137,0.666666667,12712,
2,9,2138,0.766666667,2-9-2138,0.766666667,12717,
2,9,2139,0.533333333,2-9-2139,0.533333333,12722,
2,9,2140,0.766666667,2-9-2140,0.766666667,12727,
2,9,2141,1,2-9-2141,1,12732,
2,9,2142,1.366666667,2-9-2142,1.366666667,12737,
2,9,2143,0.933333333,2-9-2143,0.933333333,12742,
2,9,2144,0.933333333,2-9-2144,0.933333333,12747,
2,9,2145,0.633333333,2-9-2145,0.633333333,12752,
2,9,2146,0.5,2-9-2146,0.5,12757,
2,9,2147,1.466666667,2-9-2147,1.466666667,12762,
2,9,2148,0.966666667,2-9-2148,0.966666667,12767,
2,9,2149,0.3,2-9-2149,0.3,12772,
2,9,2150,0.3,2-9-2150,0.3,12777,
2,9,2151,0.6,2-9-2151,0.6,12782,
2,9,2152,1,2-9-2152,1,12787,
2,9,2153,1,2-9-2153,1,12792,
2,9,2154,0.9,2-9-2154,0.9,12797,
2,9,2155,0.7,2-9-2155,0.7,12802,
2,9,2156,0.9,2-9-2156,0.9,12807,
2,9,2157,0.7,2-9-2157,0.7,12812,
2,9,2158,0.9,2-9-2158,0.9,12817,
2,9,2159,0.9,2-9-2159,0.9,12822,
2,9,2160,0.7,2-9-2160,0.7,12827,
2,9,2161,0.6,2-9-2161,0.6,12832,
2,9,2162,0.3,2-9-2162,0.3,12837,
2,9,2163,0.9,2-9-2163,0.9,12842,
2,9,2164,0.7,2-9-2164,0.7,12847,
2,9,2165,0.6,2-9-2165,0.6,12852,
2,9,2166,0.9,2-9-2166,0.9,12857,
2,9,2167,0.8,2-9-2167,0.8,12862,
2,9,2168,0.9,2-9-2168,0.9,12867,
2,9,2169,0.7,2-9-2169,0.7,12872,
2,9,2170,0.6,2-9-2170,0.6,12877,
2,9,2171,0.8,2-9-2171,0.8,12882,
2,9,2172,0.4,2-9-2172,0.4,12887,
2,9,2173,0.8,2-9-2173,0.8,12892,
2,9,2174,1,2-9-2174,1,12897,
2,9,2175,0.8,2-9-2175,0.8,12902,
2,9,2176,0.6,2-9-2176,0.6,12907,
2,9,2177,0.4,2-9-2177,0.4,12912,
2,9,2178,1,2-9-2178,1,12917,
2,9,2179,0.8,2-9-2179,0.8,12922,
2,9,2180,0.6,2-9-2180,0.6,12927,
2,9,2181,0.5,2-9-2181,0.5,12932,
2,9,2182,0.4,2-9-2182,0.4,12937,
2,9,2183,0.5,2-9-2183,0.5,12942,
2,9,2184,0.4,2-9-2184,0.4,12947,
2,9,2185,0.8,2-9-2185,0.8,12952,
2,9,2186,0.6,2-9-2186,0.6,12957,
2,9,2187,1,2-9-2187,1,12962,
2,9,2188,1,2-9-2188,1,12967,
2,9,2189,0.5,2-9-2189,0.5,12972,
2,9,2190,0.8,2-9-2190,0.8,12977,
2,9,2191,0.6,2-9-2191,0.6,12982,
2,9,2192,0.8,2-9-2192,0.8,12987,
2,9,2193,1,2-9-2193,1,12992,
2,9,2194,0.5,2-9-2194,0.5,12997,
2,9,2195,0.6,2-9-2195,0.6,13002,
2,9,2196,0.9,2-9-2196,0.9,13007,
2,9,2197,1,2-9-2197,1,13012,
2,9,2198,0.8,2-9-2198,0.8,13017,
2,9,2199,0.6,2-9-2199,0.6,13022,
2,9,2200,0.8,2-9-2200,0.8,13027,
2,9,2201,0.8,2-9-2201,0.8,13032,
2,9,2202,0.7,2-9-2202,0.7,13037,
2,9,2203,0.7,2-9-2203,0.7,13042,
2,9,2204,1,2-9-2204,1,13047,
2,9,2205,0.8,2-9-2205,0.8,13052,
2,9,2206,1,2-9-2206,1,13057,
2,9,2207,0.7,2-9-2207,0.7,13062,
2,9,2208,0.7,2-9-2208,0.7,13067,
2,9,2209,0.6,2-9-2209,0.6,13072,
2,9,2210,0.6,2-9-2210,0.6,13077,
2,9,2211,0.6,2-9-2211,0.6,13082,
2,9,2212,0.8,2-9-2212,0.8,13087,
2,9,2213,1,2-9-2213,1,13092,
2,9,2214,0.45,2-9-2214,0.45,13097,
2,9,2215,0.4,2-9-2215,0.4,13102,
2,9,2216,0.35,2-9-2216,0.35,13107,
2,9,2217,0.9,2-9-2217,0.9,13112,
2,9,2218,0.8,2-9-2218,0.8,13117,
2,9,2219,0.75,2-9-2219,0.75,13122,
2,9,2220,0.75,2-9-2220,0.75,13127,
2,9,2221,0.75,2-9-2221,0.75,13132,
2,9,2222,0.9,2-9-2222,0.9,13137,
2,9,2223,0.65,2-9-2223,0.65,13142,
2,9,2224,0.8,2-9-2224,0.8,13147,
2,9,2225,0.8,2-9-2225,0.8,13152,
2,9,2226,0.6,2-9-2226,0.6,13157,
2,9,2227,0.5,2-9-2227,0.5,13162,
2,9,2228,0.3,2-9-2228,0.3,13167,
2,9,2229,0.2,2-9-2229,0.2,13172,
2,9,2230,0.7,2-9-2230,0.7,13177,
2,9,2231,0.2,2-9-2231,0.2,13182,
2,9,2232,0.8,2-9-2232,0.8,13187,
2,9,2233,0.65,2-9-2233,0.65,13192,
2,9,2234,1,2-9-2234,1,13197,
2,9,2235,1,2-9-2235,1,13202,
2,9,2236,1,2-9-2236,1,13207,
2,9,2237,0.8,2-9-2237,0.8,13212,
2,9,2238,0.6,2-9-2238,0.6,13217,
2,9,2239,0.8,2-9-2239,0.8,13222,
2,9,2240,0.6,2-9-2240,0.6,13227,
2,9,2241,0.8,2-9-2241,0.8,13232,
2,9,2242,0.6,2-9-2242,0.6,13237,
2,9,2243,0.4,2-9-2243,0.4,13242,
2,9,2244,0.2,2-9-2244,0.2,13247,
2,9,2245,1,2-9-2245,1,13252,
2,9,2246,1,2-9-2246,1,13257,
2,9,2247,1,2-9-2247,1,13262,
2,9,2248,0.8,2-9-2248,0.8,13267,
2,9,2249,0.6,2-9-2249,0.6,13272,
2,9,2250,1,2-9-2250,1,13277,
2,9,2251,0.8,2-9-2251,0.8,13282,
2,9,2252,0.7,2-9-2252,0.7,13287,
2,9,2253,0.6,2-9-2253,0.6,13292,
2,9,2254,0.6,2-9-2254,0.6,13297,
2,9,2255,0.8,2-9-2255,0.8,13302,
2,9,2256,0.6,2-9-2256,0.6,13307,
2,9,2257,0.8,2-9-2257,0.8,13312,
2,9,2258,1,2-9-2258,1,13317,
2,9,2259,0.9,2-9-2259,0.9,13322,
2,9,2260,0.8,2-9-2260,0.8,13327,
2,9,2261,0.8,2-9-2261,0.8,13332,
2,9,2262,0.8,2-9-2262,0.8,13337,
2,9,2263,1,2-9-2263,1,13342,
2,9,2264,0.5,2-9-2264,0.5,13347,
2,9,2265,0.8,2-9-2265,0.8,13352,
2,9,2266,0.8,2-9-2266,0.8,13357,
2,9,2267,0.6,2-9-2267,0.6,13362,
2,9,2268,0.3,2-9-2268,0.3,13367,
2,9,2269,0.7,2-9-2269,0.7,13372,
2,9,2270,0.9,2-9-2270,0.9,13377,
2,9,2271,0.8,2-9-2271,0.8,13382,
2,9,2272,0.8,2-9-2272,0.8,13387,
2,9,2273,0.8,2-9-2273,0.8,13392,
2,9,2274,0.5,2-9-2274,0.5,13397,
2,9,2275,1,2-9-2275,1,13402,
2,9,2276,0.8,2-9-2276,0.8,13407,
2,9,2277,0.8,2-9-2277,0.8,13412,
2,9,2278,0.6,2-9-2278,0.6,13417,
2,9,2279,1,2-9-2279,1,13422,
2,9,2280,0.8,2-9-2280,0.8,13427,
2,9,2281,0.6,2-9-2281,0.6,13432,
2,9,2282,0.8,2-9-2282,0.8,13437,
2,9,2283,0.8,2-9-2283,0.8,13442,
2,9,2284,0.8,2-9-2284,0.8,13447,
2,9,2285,1,2-9-2285,1,13452,
2,9,2286,1,2-9-2286,1,13457,
2,9,2287,1,2-9-2287,1,13462,
2,9,2288,1,2-9-2288,1,13467,
2,9,2289,1,2-9-2289,1,13472,
2,9,2290,1,2-9-2290,1,13477,
2,9,2291,0.8,2-9-2291,0.8,13482,
2,9,2292,0.8,2-9-2292,0.8,13487,
2,9,2293,0.6,2-9-2293,0.6,13492,
2,9,2294,0.6,2-9-2294,0.6,13497,
2,9,2295,0.6,2-9-2295,0.6,13502,
2,9,2296,0.6,2-9-2296,0.6,13507,
2,9,2297,0.4,2-9-2297,0.4,13512,
2,9,2298,0.5,2-9-2298,0.5,13517,
2,9,2299,0.8,2-9-2299,0.8,13522,
2,9,2300,0.5,2-9-2300,0.5,13527,
2,9,2301,0.6,2-9-2301,0.6,13532,
2,9,2302,0.5,2-9-2302,0.5,13537,
2,9,2303,0.3,2-9-2303,0.3,13542,
2,9,2304,0.5,2-9-2304,0.5,13547,
2,9,2305,0.2,2-9-2305,0.2,13552,
2,9,2306,0.8,2-9-2306,0.8,13557,
2,9,2307,0.4,2-9-2307,0.4,13562,
2,9,2308,0.8,2-9-2308,0.8,13567,
2,9,2309,0.4,2-9-2309,0.4,13572,
2,9,2310,0.4,2-9-2310,0.4,13577,
2,9,2311,0.2,2-9-2311,0.2,13582,
2,9,2312,0.3,2-9-2312,0.3,13587,
2,9,2313,0,2-9-2313,0,13592,
2,9,2314,0.4,2-9-2314,0.4,13597,
2,9,2315,0.3,2-9-2315,0.3,13602,
2,9,2316,0.2,2-9-2316,0.2,13607,
2,9,2317,0.4,2-9-2317,0.4,13612,
2,9,2318,0.3,2-9-2318,0.3,13617,
2,9,2319,0.2,2-9-2319,0.2,13622,
2,9,2320,0.4,2-9-2320,0.4,13627,
2,9,2321,0.3,2-9-2321,0.3,13632,
2,9,2322,0.7,2-9-2322,0.7,13637,
2,9,2323,1,2-9-2323,1,13642,
2,9,2324,0.8,2-9-2324,0.8,13647,
2,9,2325,0.7,2-9-2325,0.7,13652,
2,9,2326,0.6,2-9-2326,0.6,13657,
2,9,2327,0.4,2-9-2327,0.4,13662,
2,9,2328,0.5,2-9-2328,0.5,13667,
2,9,2329,1,2-9-2329,1,13672,
2,9,2330,0.4,2-9-2330,0.4,13677,
2,9,2331,0.4,2-9-2331,0.4,13682,
2,9,2332,0.4,2-9-2332,0.4,13687,
2,9,2333,0.5,2-9-2333,0.5,13692,
2,9,2334,0.5,2-9-2334,0.5,13697,
2,9,2335,0.8,2-9-2335,0.8,13702,
2,9,2336,1,2-9-2336,1,13707,
2,9,2337,0.7,2-9-2337,0.7,13712,
2,9,2338,1,2-9-2338,1,13717,
2,9,2339,0.3,2-9-2339,0.3,13722,
2,9,2340,0.7,2-9-2340,0.7,13727,
2,9,2341,1,2-9-2341,1,13732,
2,9,2342,0.7,2-9-2342,0.7,13737,
2,9,2343,1,2-9-2343,1,13742,
2,9,2344,1,2-9-2344,1,13747,
2,9,2345,1,2-9-2345,1,13752,
2,9,2346,0.8,2-9-2346,0.8,13757,
2,9,2347,0.8,2-9-2347,0.8,13762,
2,9,2348,1,2-9-2348,1,13767,
2,9,2349,0.5,2-9-2349,0.5,13772,
2,9,2350,1,2-9-2350,1,13777,
2,9,2351,0.9,2-9-2351,0.9,13782,
2,9,2352,0.9,2-9-2352,0.9,13787,
2,9,2353,0.6,2-9-2353,0.6,13792,
2,9,2354,0.9,2-9-2354,0.9,13797,
2,9,2355,0.9,2-9-2355,0.9,13802,
2,9,2356,0.8,2-9-2356,0.8,13807,
2,9,2357,0.6,2-9-2357,0.6,13812,
2,9,2358,0.6,2-9-2358,0.6,13817,
2,9,2359,0.6,2-9-2359,0.6,13822,
2,9,2360,0.6,2-9-2360,0.6,13827,
2,9,2361,0.8,2-9-2361,0.8,13832,
2,9,2362,0.9,2-9-2362,0.9,13837,
2,9,2363,0.9,2-9-2363,0.9,13842,
2,9,2364,0.9,2-9-2364,0.9,13847,
2,9,2365,0.9,2-9-2365,0.9,13852,
2,9,2366,0.9,2-9-2366,0.9,13857,
2,9,2367,0.8,2-9-2367,0.8,13862,
2,9,2368,0.8,2-9-2368,0.8,13867,
2,9,2369,0.8,2-9-2369,0.8,13872,
2,9,2370,0.8,2-9-2370,0.8,13877,
2,9,2371,0.9,2-9-2371,0.9,13882,
2,9,2372,0.8,2-9-2372,0.8,13887,
2,9,2373,0.8,2-9-2373,0.8,13892,
2,9,2374,0.9,2-9-2374,0.9,13897,
2,9,2375,0.8,2-9-2375,0.8,13902,
2,9,2376,0.8,2-9-2376,0.8,13907,
2,9,2377,0.9,2-9-2377,0.9,13912,
2,9,2378,0.9,2-9-2378,0.9,13917,
2,9,2379,0.6,2-9-2379,0.6,13922,
2,9,2380,0.4,2-9-2380,0.4,13927,
2,9,2381,0.5,2-9-2381,0.5,13932,
2,9,2382,0.8,2-9-2382,0.8,13937,
2,9,2383,1,2-9-2383,1,13942,
2,9,2384,0.8,2-9-2384,0.8,13947,
2,9,2385,0.9,2-9-2385,0.9,13952,
2,9,2386,0.7,2-9-2386,0.7,13957,
2,9,2387,0.7,2-9-2387,0.7,13962,
2,9,2388,0.8,2-9-2388,0.8,13967,
2,9,2389,1,2-9-2389,1,13972,
2,9,2390,0.8,2-9-2390,0.8,13977,
2,9,2391,0.7,2-9-2391,0.7,13982,
2,9,2392,0.5,2-9-2392,0.5,13987,
2,9,2393,0.6,2-9-2393,0.6,13992,
2,9,2394,0.6,2-9-2394,0.6,13997,
2,9,2395,0.6,2-9-2395,0.6,14002,
2,9,2396,0.8,2-9-2396,0.8,14007,
2,9,2397,1,2-9-2397,1,14012,
2,9,2398,1,2-9-2398,1,14017,
2,9,2399,0.8,2-9-2399,0.8,14022,
2,9,2400,0.9,2-9-2400,0.9,14027,
2,9,2401,0.5,2-9-2401,0.5,14032,
2,9,2402,0.6,2-9-2402,0.6,14037,
2,9,2403,0.6,2-9-2403,0.6,14042,
2,9,2404,0.5,2-9-2404,0.5,14047,
2,9,2405,0.4,2-9-2405,0.4,14052,
2,9,2406,0.9,2-9-2406,0.9,14057,
2,9,2407,0.4,2-9-2407,0.4,14062,
2,9,2408,0.8,2-9-2408,0.8,14067,
2,9,2409,1,2-9-2409,1,14072,
2,9,2410,0.9,2-9-2410,0.9,14077,
2,9,2411,1,2-9-2411,1,14082,
2,9,2412,0.9,2-9-2412,0.9,14087,
2,9,2413,5,2-9-2413,5,14092,
2,9,2414,0.9,2-9-2414,0.9,14097,
2,9,2415,0.8,2-9-2415,0.8,14102,
2,9,2416,0.9,2-9-2416,0.9,14107,
2,9,2417,0.9,2-9-2417,0.9,14112,
2,9,2418,0.9,2-9-2418,0.9,14117,
2,9,2419,0.7,2-9-2419,0.7,14122,
2,9,2420,0.5,2-9-2420,0.5,14127,
2,9,2421,0.9,2-9-2421,0.9,14132,
2,9,2422,0.8,2-9-2422,0.8,14137,
2,9,2423,0.7,2-9-2423,0.7,14142,
2,9,2424,0.9,2-9-2424,0.9,14147,
2,9,2425,0.3,2-9-2425,0.3,14152,
2,9,2426,0.8,2-9-2426,0.8,14157,
2,9,2427,0.8,2-9-2427,0.8,14162,
2,9,2428,0.8,2-9-2428,0.8,14167,
2,9,2429,0.9,2-9-2429,0.9,14172,
2,9,2430,0.7,2-9-2430,0.7,14177,
2,9,2431,5,2-9-2431,5,14182,
2,9,2432,0.8,2-9-2432,0.8,14187,
2,9,2433,0.8,2-9-2433,0.8,14192,
2,9,2434,0.9,2-9-2434,0.9,14197,
2,9,2435,2,2-9-2435,2,14202,
2,9,2436,0.8,2-9-2436,0.8,14207,
2,9,2437,3,2-9-2437,3,14212,
2,9,2438,0.8,2-9-2438,0.8,14217,
2,9,2439,0.9,2-9-2439,0.9,14222,
2,9,2440,0.7,2-9-2440,0.7,14227,
2,9,2441,0.6,2-9-2441,0.6,14232,
2,9,2442,1,2-9-2442,1,14237,
2,9,2443,1,2-9-2443,1,14242,
2,9,2444,0.8,2-9-2444,0.8,14247,
2,9,2445,0.8,2-9-2445,0.8,14252,
2,9,2446,0.8,2-9-2446,0.8,14257,
2,9,2447,1,2-9-2447,1,14262,
2,9,2448,1,2-9-2448,1,14267,
2,9,2449,1,2-9-2449,1,14272,
2,9,2450,1,2-9-2450,1,14277,
2,9,2451,1,2-9-2451,1,14282,
2,9,2452,1,2-9-2452,1,14287,
2,9,2453,1,2-9-2453,1,14292,
2,9,2454,1,2-9-2454,1,14297,
2,9,2455,1,2-9-2455,1,14302,
2,9,2456,1,2-9-2456,1,14307,
2,9,2457,1,2-9-2457,1,14312,
2,9,2458,1,2-9-2458,1,14317,
2,9,2459,1,2-9-2459,1,14322,
2,9,2460,1,2-9-2460,1,14327,
2,9,2461,1,2-9-2461,1,14332,
2,9,2462,1,2-9-2462,1,14337,
2,9,2463,1,2-9-2463,1,14342,
2,9,2464,1,2-9-2464,1,14347,
2,9,2465,1,2-9-2465,1,14352,
2,9,2466,1,2-9-2466,1,14357,
2,9,2467,1,2-9-2467,1,14362,
2,9,2468,1,2-9-2468,1,14367,
2,9,2469,1,2-9-2469,1,14372,
